"id";"uuid";"session_id";"utm_source";"utm_medium";"utm_campaign"
"16318";"343863550.1728042878";"1728043138";"google";"cpc";"(not set)"
"16319";"722598630.1728043156";"1728043170";"google";"organic";"(not set)"
"16320";"51820978.1728043258";"1728043410";"google";"cpc";"(not set)"
"16321";"2115688601.1727266263";"1728043831";"google";"cpc";"(not set)"
"16322";"491319815.1727095394";"1728043980";"google";"cpc";"(not set)"
"16324";"1228796123.1728044022";"1728044063";"google";"cpc";"(not set)"
"16325";"984852357.1726745668";"1728044066";"google";"cpc";"(not set)"
"16326";"948054.1717265694";"1728044176";"google";"cpc";"(not set)"
"16327";"2027373748.1728044196";"1728044363";"(direct)";"(none)";"(not set)"
"16328";"722598630.1728043156";"1728044422";"google";"cpc";"(not set)"
"16329";"191273129.1727537384";"1728044488";"google";"cpc";"(not set)"
"16330";"291838394.1728044634";"1728044658";"google";"cpc";"(not set)"
"16332";"161745355.1728044845";"1728044865";"(direct)";"(none)";"(not set)"
"16334";"1839667703.1728045146";"1728045394";"google";"cpc";"(not set)"
"16335";"1011391081.1728044842";"1728045529";"(direct)";"(none)";"(not set)"
"16336";"960381507.1725980520";"1728046194";"google";"cpc";"(not set)"
"16337";"534317124.1727963790";"1728046567";"google";"cpc";"(not set)"
"16338";"606684904.1726246495";"1728046608";"google";"cpc";"(not set)"
"16339";"1085431142.1728046610";"1728046625";"(direct)";"(none)";"(not set)"
"16340";"1135386461.1728045830";"1728046653";"google";"cpc";"(not set)"
"16341";"160111345.1715102583";"1728046876";"google";"cpc";"(not set)"
"16342";"921686839.1728047172";"1728047194";"google";"cpc";"(not set)"
"16343";"1300662189.1725981317";"1728047732";;;"(not set)"
"16344";"952516587.1715600009";"1728047766";"facebook";"cpc";"campaign_1"
"16347";"525584136.1716292293";"1728047966";"google";"cpc";"(not set)"
"16348";"1792844044.1723436197";"1728047987";"google";"cpc";"(not set)"
"16349";"399368556.1727846733";"1728048017";"google";"organic";"(not set)"
"16350";"1300662189.1725981317";"1728048339";;;"(not set)"
"16351";"1818361836.1728048423";"1728048453";"bing";"cpc";"HU "
"16352";"879020511.1728048654";"1728048760";"(direct)";"(none)";"(not set)"
"16354";"630009908.1728048877";"1728048913";"google";"cpc";"(not set)"
"16355";"221399435.1728048780";"1728049233";"google";"cpc";"(not set)"
"16356";"682805961.1728049594";"1728049603";"google";"cpc";"(not set)"
"16357";"1848439718.1728049616";"1728049627";"google";"cpc";"(not set)"
"16358";"984852357.1726745668";"1728049816";"google";"cpc";"(not set)"
"16359";"214520618.1727198507";"1728050017";"(direct)";"(none)";"(not set)"
"16360";"859352586.1728049981";"1728050047";"google";"cpc";"(not set)"
"16361";"745927575.1727881592";"1728050488";"google";"cpc";"(not set)"
"16362";"899415043.1721643540";"1728050582";"google";"cpc";"(not set)"
"16363";"1262815241.1728050644";"1728050689";"google";"cpc";"(not set)"
"16364";"1187347608.1728050588";"1728050893";"google";"cpc";"(not set)"
"16365";"671406716.1728050722";"1728051057";"(direct)";"(none)";"(not set)"
"16366";"1011025487.1728051107";"1728051113";"google";"cpc";"(not set)"
"16367";"1272861450.1724494711";"1728051151";"m.facebook.com";"referral";"(not set)"
"16368";"734092576.1714416180";"1728051253";"facebook";"cpc";"campaign_1"
"16369";"786954653.1728030029";"1728051300";"google";"cpc";"(not set)"
"16370";"2028848401.1727782301";"1728051305";"google";"cpc";"(not set)"
"16371";"1547377774.1728051552";"1728051562";"google";"organic";"(not set)"
"16372";"2031768488.1728051585";"1728051642";"facebook";"cpc";"campaign_1"
"16373";"2042802684.1727614079";"1728051714";"google";"cpc";"(not set)"
"16374";"1358497275.1728051841";"1728051928";"google";"cpc";"(not set)"
"16375";"1928474596.1728051961";"1728051976";"google";"cpc";"(not set)"
"16376";"1512803409.1728052030";"1728052015";"google";"cpc";"(not set)"
"16377";"1045689745.1727552822";"1728052475";"google";"cpc";"(not set)"
"16378";"1432832425.1728052461";"1728052596";"google";"cpc";"(not set)"
"16379";"456584390.1724151752";"1728052714";"facebook";"cpc";"campaign_1"
"16380";"1198078235.1727805610";"1728052855";"google";"cpc";"(not set)"
"16381";"606671216.1728052501";"1728052888";"google";"cpc";"(not set)"
"16382";"343732885.1722958979";"1728052943";"google";"cpc";"(not set)"
"16383";"1769331815.1728053428";"1728053705";"google";"cpc";"(not set)"
"16384";"1888963715.1714521999";"1728053849";"google";"organic";"(not set)"
"16385";"87979099.1728053948";"1728054022";"google";"cpc";"(not set)"
"16386";"142779471.1728054023";"1728054189";"google";"cpc";"(not set)"
"16387";"1846764110.1728054242";"1728054252";"google";"cpc";"(not set)"
"16388";"1722364293.1728054216";"1728054540";"google";"cpc";"(not set)"
"16389";"18286842.1728054222";"1728054793";"google";"cpc";"hu_brand"
"16390";"1996431080.1728054822";"1728054880";"google";"cpc";"(not set)"
"16391";"947170226.1728054673";"1728054895";"google";"cpc";"(not set)"
"16392";"352217960.1728054881";"1728054910";"google";"cpc";"(not set)"
"16393";"1179567051.1728055073";"1728055134";"(direct)";"(none)";"(not set)"
"16394";"413447830.1726346323";"1728055593";"google";"cpc";"(not set)"
"16395";"308629844.1726121875";"1728055735";"google";"cpc";"(not set)"
"16396";"597158030.1728055583";"1728055735";"facebook";"cpc";"campaign_1"
"16397";"1839667703.1728045146";"1728055865";"google";"cpc";"(not set)"
"16398";"1495218186.1728056022";"1728056120";"google";"cpc";"(not set)"
"16399";"168217853.1714588867";"1728056561";"google";"cpc";"(not set)"
"16400";"866206479.1727628722";"1728056597";"google";"cpc";"(not set)"
"16401";"343732885.1722958979";"1728056663";"google";"cpc";"(not set)"
"16402";"1751651275.1726951259";"1728057143";"(direct)";"(none)";"(not set)"
"16403";"555918659.1728056906";"1728057257";"bing";"organic";"(not set)"
"16404";"420153699.1728057488";"1728057657";"google";"cpc";"(not set)"
"16405";"172663485.1728058279";"1728058289";"google";"cpc";"(not set)"
"16406";"793352398.1727799743";"1728058400";"google";"cpc";"(not set)"
"16407";"1839667703.1728045146";"1728058429";"google";"cpc";"(not set)"
"16408";"29650430.1728058441";"1728058505";"google";"organic";"(not set)"
"16409";"1950592161.1728058477";"1728058560";"facebook";"cpc";"campaign_1"
"16410";"526868051.1728058544";"1728058571";"(direct)";"(none)";"(not set)"
"16411";"683764814.1727898216";"1728058712";"google";"cpc";"(not set)"
"16412";"62963306.1728058932";"1728058951";"google";"cpc";"(not set)"
"16413";"182226576.1728058940";"1728058956";"google";"cpc";"(not set)"
"16414";"1684690017.1728059097";"1728059133";"(direct)";"(none)";"(not set)"
"16416";"789570554.1728059289";"1728059376";"google";"organic";"(not set)"
"16417";"1849196577.1726516874";"1728059623";"google";"cpc";"(not set)"
"16418";"1950562445.1728059998";"1728060015";"google";"cpc";"(not set)"
"16419";"815493083.1727625198";"1728060465";"google";"organic";"(not set)"
"16420";"533605968.1728061025";"1728061103";"google";"cpc";"(not set)"
"16421";"643815728.1728061092";"1728061118";"google";"cpc";"(not set)"
"16422";"2051309852.1728060606";"1728061123";"google";"organic";"(not set)"
"16423";"1754441463.1728061086";"1728061151";"google";"organic";"(not set)"
"16424";"26863734.1719315540";"1728061376";"google";"cpc";"(not set)"
"16425";"1996667737.1728061220";"1728061398";"google";"cpc";"(not set)"
"16426";"1657980273.1728061327";"1728061434";"google";"cpc";"(not set)"
"16427";"537295202.1725870338";"1728061438";"google";"cpc";"(not set)"
"16428";"2080991463.1728061566";"1728061589";"(direct)";"(none)";"(not set)"
"16429";"520337815.1728049381";"1728062356";"google";"cpc";"(not set)"
"16430";"1566884901.1727984897";"1728062470";"google";"cpc";"(not set)"
"16431";"1226496018.1723635419";"1728062486";"google";"cpc";"(not set)"
"16432";"1802795766.1725482861";"1728063324";"google";"cpc";"(not set)"
"16433";"2112712693.1727115870";"1728063355";"google";"cpc";"(not set)"
"16434";"1194819941.1728063428";"1728063537";"google";"cpc";"(not set)"
"16435";"1045689745.1727552822";"1728063671";"google";"cpc";"(not set)"
"16436";"554972396.1728064002";"1728064041";"(direct)";"(none)";"(not set)"
"16438";"1357448193.1728064088";"1728064238";"(direct)";"(none)";"(not set)"
"16439";"2101017700.1728064608";"1728064669";"(direct)";"(none)";"(not set)"
"16440";"1711095574.1728064469";"1728064695";"google";"cpc";"(not set)"
"16441";"1167422149.1728063586";"1728064712";"google";"organic";"(not set)"
"16442";"330375838.1728064378";"1728064830";"google";"cpc";"(not set)"
"16443";"1946785321.1728064889";"1728064911";"google";"cpc";"(not set)"
"16444";"616735561.1728065464";"1728065486";"(direct)";"(none)";"(not set)"
"16446";"475889052.1726744604";"1728065679";"google";"cpc";"(not set)"
"16447";"1281940371.1727291304";"1728066077";"google";"cpc";"(not set)"
"16448";"413447830.1726346323";"1728066342";"google";"cpc";"(not set)"
"16450";"802202224.1728066653";"1728066578";"google";"cpc";"(not set)"
"16451";"1217359039.1728066665";"1728066765";"google";"organic";"(not set)"
"16452";"2046427286.1727474740";"1728066776";"google";"organic";"(not set)"
"16453";"377146626.1728066744";"1728066790";"(direct)";"(none)";"(not set)"
"16454";"233921555.1728066748";"1728066819";"google";"cpc";"(not set)"
"16455";"1442111414.1727980262";"1728066986";"google";"cpc";"(not set)"
"16456";"18169847.1728067448";"1728068270";"google";"cpc";"hu_brand"
"16457";"903607824.1728068190";"1728068357";"google";"cpc";"(not set)"
"16458";"1543380881.1728068497";"1728068506";"(direct)";"(none)";"(not set)"
"16459";"1579406031.1728068446";"1728068551";"google";"cpc";"(not set)"
"16461";"93067821.1727532834";"1728068661";"google";"cpc";"(not set)"
"16462";"1210927857.1728068571";"1728068697";"google";"cpc";
"16463";"391676768.1728068862";"1728068907";"google";"organic";"(not set)"
"16464";"956210562.1728068795";"1728069231";"google";"cpc";"(not set)"
"16465";"1391324779.1727988620";"1728069382";"(direct)";"(none)";"(not set)"
"16466";"18286842.1728054222";"1728069570";"google";"organic";"(not set)"
"16467";"818438734.1728069516";"1728069572";"google";"cpc";"(not set)"
"16468";"414625977.1728069649";"1728069695";"google";"cpc";"(not set)"
"16469";"2028848401.1727782301";"1728069879";"google";"cpc";"(not set)"
"16470";"febbf581-238f-4262-aec6-4a490c872f5e";"1728070135";"google";"cpc";"(not set)"
"16472";"323109483.1728070493";"1728070676";"google";"cpc";"(not set)"
"16473";"1357448193.1728064088";"1728070790";"(direct)";"(none)";"(not set)"
"16474";"6409996.1713801840";"1728070878";"google";"cpc";"(not set)"
"16475";"737645579.1727462778";"1728071104";"google";"cpc";"(not set)"
"16476";"1820220800.1728071084";"1728071135";"google";"cpc";"(not set)"
"16477";"106531594.1728071197";"1728071228";"google";"cpc";"(not set)"
"16478";"488036002.1728071549";"1728071563";"google";"cpc";"(not set)"
"16479";"1370909881.1728071520";"1728071635";"(direct)";"(none)";"(not set)"
"16480";"1439048364.1728071362";"1728071896";"google";"cpc";"(not set)"
"16481";"1513426389.1728071871";"1728071918";"(direct)";"(none)";"(not set)"
"16482";"979716874.1728072177";"1728072203";"google";"cpc";"(not set)"
"16483";"1045689745.1727552822";"1728072278";"google";"cpc";"(not set)"
"16484";"1442111414.1727980262";"1728072409";"google";"cpc";"(not set)"
"16485";"550649147.1727892509";"1728072721";"google";"organic";"(not set)"
"16487";"193343789.1728072695";"1728072736";"google";"cpc";"(not set)"
"16488";"956263486.1728072800";"1728073036";"(direct)";"(none)";"(not set)"
"16489";"1695913232.1728073010";"1728073096";"google";"organic";"(not set)"
"16490";"1045251021.1728073078";"1728073329";"(direct)";"(none)";"(not set)"
"16491";"912832824.1728073571";"1728073508";"facebook";"cpc";"campaign_1"
"16492";"255059274.1728073806";"1728073815";"(direct)";"(none)";"(not set)"
"16493";"1081650090.1728073929";"1728073956";"google";"cpc";"(not set)"
"16494";"1082492421.1728074238";"1728074277";"google";"cpc";"(not set)"
"16495";"1562593926.1720979723";"1728074301";"google";"cpc";"(not set)"
"16496";"1652018669.1728074716";"1728074964";"google";"organic";"(not set)"
"16497";"386755400.1727209350";"1728075878";"google";"cpc";"(not set)"
"16498";"1608082391.1728076633";"1728076734";"facebook";"cpc";"campaign_1"
"16499";"1073715416.1716751776";"1728076736";"m.facebook.com";"referral";"(not set)"
"16669";"1403788579.1728077099";"1728077213";"facebook";"cpc";"campaign_1"
"16852";"950334778.1713952880";"1728078033";;;"(not set)"
"16873";"2028795157.1728078341";"1728078368";"(direct)";"(none)";"(not set)"
"16880";"16802085.1723932998";"1728078468";"google";"organic";"(not set)"
"16882";"887438255.1728078753";"1728078788";"google";"cpc";"(not set)"
"16883";"242640086.1728078681";"1728078871";"google";"cpc";"(not set)"
"16884";"95112971.1714049226";"1728079283";"google";"cpc";"(not set)"
"16885";"348786464.1728079105";"1728079286";"facebook";"cpc";"campaign_1"
"16886";"57047557.1727623762";"1728079426";"google";"cpc";"(not set)"
"16888";"1400225367.1728082275";"1728082650";"google";"cpc";"(not set)"
"16889";"646942321.1728083933";"1728084075";"facebook";"cpc";"campaign_1"
"16890";"1510044885.1728085239";"1728085265";"facebook";"cpc";"campaign_1"
"16891";"172663485.1728058279";"1728102921";"google";"cpc";"(not set)"
"16892";"1240365466.1728103351";"1728103393";"google";"organic";"(not set)"
"16893";"1210396626.1728103647";"1728103711";"google";"organic";"(not set)"
"16894";"984422682.1728104733";"1728104777";"(direct)";"(none)";"(not set)"
"16895";"2023206483.1727839322";"1728104941";"bing";"cpc";"HU "
"16896";"417550136.1728105255";"1728105316";"facebook";"cpc";"campaign_1"
"16897";"1669177055.1728107458";"1728107493";"google";"cpc";"(not set)"
"16898";"745927575.1727881592";"1728107640";"google";"cpc";"(not set)"
"16899";"1419680866.1728107934";"1728108031";"google";"cpc";"(not set)"
"16900";"713009285.1726257915";"1728108047";"google";"cpc";"(not set)"
"16901";"343732885.1722958979";"1728108381";"google";"cpc";"(not set)"
"16902";"132213575.1727526835";"1728108770";"(direct)";"(none)";"(not set)"
"16903";"1225129141.1728106400";"1728108811";"google";"organic";"(not set)"
"16904";"1735389013.1727507076";"1728108883";"google";"cpc";"(not set)"
"16905";"341135738.1727898002";"1728108948";"google";"cpc";"(not set)"
"16906";"2018731145.1728108979";"1728109061";"google";"cpc";"(not set)"
"16907";"830470004.1728109158";"1728109196";"google";"cpc";"(not set)"
"16908";"1236745439.1728108687";"1728109251";"google";"cpc";"(not set)"
"16909";"2005508746.1728109912";"1728109930";"google";"cpc";"(not set)"
"16910";"1369937992.1726760695";"1728110070";"google";"cpc";"(not set)"
"16911";"188774605.1728110122";"1728110218";"facebook";"cpc";"campaign_1"
"16912";"76ffa881-0a33-47b8-98bb-7e71e9616a9c";"1728110450";;;"(not set)"
"16913";"327d913f-dd68-440f-9d88-90196147509c";"1728110450";;;"(not set)"
"16914";"1306115442.1727350938";"1728110789";"google";"cpc";"(not set)"
"16915";"58ae1ee0-7a45-47b6-86b8-55404da8e6aa";"1728110450";;;"(not set)"
"16916";"349572991.1727959317";"1728111026";"(direct)";"(none)";"(not set)"
"16917";"1496187979.1728111091";"1728111156";"google";"cpc";"(not set)"
"16918";"2063804480.1726310081";"1728111209";"google";"organic";"(not set)"
"16919";"284000178.1728111179";"1728111216";"google";"cpc";"(not set)"
"16920";"2062272232.1728111067";"1728111265";"google";"cpc";"(not set)"
"16921";"1184618436.1728111633";"1728111996";"google";"cpc";"(not set)"
"16922";"361295197.1724499500";"1728113390";;;"(not set)"
"16923";"75553106.1728112494";"1728113540";"(direct)";"(none)";"(not set)"
"16924";"653492851.1728113542";"1728113553";"(direct)";"(none)";"(not set)"
"16925";"294831295.1728113541";"1728113559";"google";"cpc";"(not set)"
"16926";"484214223.1728113770";"1728113792";"google";"organic";"(not set)"
"16927";"1003670848.1728113754";"1728113805";"google";"organic";"(not set)"
"16928";"103568157.1724940344";"1728114572";;;"(not set)"
"16929";"1113605642.1728114847";"1728114962";"google";"cpc";"(not set)"
"16930";"674027476.1722230796";"1728115040";"google";"cpc";"(not set)"
"16931";"1839667703.1728045146";"1728115251";"google";"cpc";"(not set)"
"16932";"692156962.1728115269";"1728115324";"google";"cpc";"(not set)"
"16933";"1962028413.1728115861";"1728116159";"(direct)";"(none)";"(not set)"
"16934";"95112971.1714049226";"1728116210";"google";"cpc";"(not set)"
"16935";"260979154.1728099324";"1728116239";"(direct)";"(none)";"(not set)"
"16936";"1491644624.1728116076";"1728116301";"google";"cpc";"(not set)"
"16937";"247719374.1728117009";"1728117022";"google";"cpc";"(not set)"
"16938";"a0f803bd-4983-41d4-8ae4-048f6cfc25d2";"1728117758";"(direct)";"(none)";"(not set)"
"16939";"760187d2-5122-4d00-bc84-3040a047c077";"1728117758";"(direct)";"(none)";"(not set)"
"16940";"655297204.1728117773";"1728117758";"(direct)";"(none)";"(not set)"
"16941";"1454776941.1728117928";"1728117967";"(direct)";"(none)";"(not set)"
"16942";"376260833.1728117911";"1728118013";"facebook";"cpc";"campaign_1"
"16943";"1249430707.1728118049";"1728118174";"google";"cpc";"(not set)"
"16944";"1746139420.1728118631";"1728118699";"google";"cpc";"(not set)"
"16945";"2095412735.1727806847";"1728119079";"(direct)";"(none)";"(not set)"
"16947";"693064981.1724260411";"1728119481";"google";"cpc";"(not set)"
"16948";"308904197.1728119387";"1728119519";"google";"cpc";"(not set)"
"16949";"2105975830.1728111167";"1728119547";"google";"cpc";"(not set)"
"16950";"298017464.1728120037";"1728120067";"google";"cpc";"(not set)"
"16951";"490494003.1728120231";"1728120275";"facebook";"cpc";"campaign_1"
"16952";"361295197.1724499500";"1728120295";;;"(not set)"
"16953";"906054973.1728120412";"1728120435";"(direct)";"(none)";"(not set)"
"16954";"808865977.1728033679";"1728120453";"google";"cpc";"(not set)"
"16955";"674027476.1722230796";"1728120548";"google";"cpc";"(not set)"
"16956";"1231142392.1728115478";"1728120919";"google";"organic";"(not set)"
"16957";"869617399.1728119449";"1728121125";"google";"organic";"(not set)"
"16958";"98529670.1728024756";"1728121368";"google";"organic";"(not set)"
"16959";"508841136.1728122267";"1728122285";"google";"cpc";"(not set)"
"16960";"891254864.1715750597";"1728122313";"facebook";"cpc";"campaign_1"
"16961";"1615421372.1728122030";"1728122716";"google";"cpc";"(not set)"
"16962";"1150091375.1728122711";"1728122725";"google";"cpc";"(not set)"
"16963";"1897788386.1728123473";"1728123581";"google";"cpc";"(not set)"
"16966";"781737485.1728123952";"1728124018";"(direct)";"(none)";"(not set)"
"16967";"1027168136.1724855467";"1728124425";"google";"cpc";"(not set)"
"16968";"401832783.1727971250";"1728125419";"google";"cpc";"(not set)"
"16969";"951939977.1728124619";"1728125429";"google";"cpc";"(not set)"
"16971";"1240528166.1727701804";"1728125485";"google";"cpc";"(not set)"
"16972";"1963866598.1725453955";"1728125655";;;"(not set)"
"16974";"2095877799.1727612325";"1728125923";"(direct)";"(none)";"(not set)"
"16975";"682395554.1728125939";"1728125983";"facebook";"cpc";"campaign_1"
"16976";"1643470929.1728126373";"1728126428";"google";"cpc";"(not set)"
"16977";"1487328499.1728126386";"1728126577";"google";"cpc";"(not set)"
"16978";"1856391682.1728126721";"1728126740";"google";"cpc";"(not set)"
"16979";"1981738145.1728126673";"1728126810";"(direct)";"(none)";"(not set)"
"16980";"1918886322.1728126739";"1728126933";"facebook";"cpc";"campaign_1"
"16981";"1696459603.1728127030";"1728127063";"google";"cpc";"(not set)"
"16982";"1478504846.1728127104";"1728127195";"google";"cpc";"(not set)"
"16983";"1541660038.1728127272";"1728127319";"google";"cpc";"(not set)"
"16984";"593171188.1728126577";"1728127444";"google";"cpc";"(not set)"
"16985";"1497595763.1721071364";"1728127450";"google";"cpc";"(not set)"
"16986";"880909534.1728127454";"1728127531";"google";"cpc";"(not set)"
"16987";"1497595763.1721071364";"1728127696";"google";"cpc";"(not set)"
"16988";"262832263.1721842274";"1728127810";"google";"cpc";"(not set)"
"16990";"475889052.1726744604";"1728127954";"google";"cpc";"(not set)"
"16991";"1820139443.1725777964";"1728128305";"google";"cpc";"(not set)"
"16992";"145174440.1728128391";"1728128535";"google";"cpc";"(not set)"
"16993";"1846353754.1728128232";"1728128942";"google";"cpc";"(not set)"
"16994";"650450493.1728128870";"1728128945";"google";"cpc";"(not set)"
"16995";"1083610553.1728128817";"1728129112";"google";"organic";"(not set)"
"16996";"1462691405.1728129235";"1728129334";"google";"cpc";"(not set)"
"16997";"1202159309.1720932625";"1728129578";"facebook";"cpc";"campaign_1"
"16998";"280655116.1728129499";"1728129681";"google";"cpc";"(not set)"
"16999";"180120277.1728129536";"1728129793";"google";"organic";"(not set)"
"17000";"1227714328.1722072993";"1728130076";;;"(not set)"
"17001";"1415466487.1728130193";"1728130212";"google";"cpc";"(not set)"
"17002";"179274480.1724674034";"1728130298";"facebook";"cpc";"campaign_1"
"17003";"1871582224.1728130322";"1728130361";"google";"cpc";"(not set)"
"17004";"1257662983.1728130302";"1728130364";"google";"cpc";"(not set)"
"17005";"1131323245.1728130797";"1728130810";"(direct)";"(none)";"(not set)"
"17006";"1482556284.1728130873";"1728130915";"(direct)";"(none)";"(not set)"
"17007";"423771377.1727502283";"1728131122";"google";"organic";"(not set)"
"17008";"215810637.1727594913";"1728131745";"google";"organic";"(not set)"
"17009";"1367547162.1728131853";"1728131893";"google";"cpc";"(not set)"
"17010";"107730695.1728131940";"1728131995";"facebook";"cpc";"campaign_1"
"17011";"1839667703.1728045146";"1728132192";"google";"cpc";"hu_pmax_brand"
"17012";"659347955.1728132240";"1728132342";"(direct)";"(none)";"(not set)"
"17013";"134690135.1728132273";"1728132451";"google";"cpc";"(not set)"
"17014";"1973962392.1728132435";"1728132493";"google";"cpc";"(not set)"
"17015";"2012435113.1728132520";"1728132537";"google";"cpc";"(not set)"
"17016";"2123050947.1728132549";"1728132581";"google";"cpc";"(not set)"
"17017";"1541676655.1728132979";"1728132999";"(direct)";"(none)";"(not set)"
"17018";"1632291781.1728133004";"1728133031";"google";"cpc";"(not set)"
"17020";"475889052.1726744604";"1728133126";"google";"cpc";"(not set)"
"17021";"948699193.1728133072";"1728133156";"google";"cpc";"(not set)"
"17022";"1349663793.1728132468";"1728133313";"google";"cpc";"(not set)"
"17023";"323344397.1719150229";"1728133336";"google";"cpc";"(not set)"
"17024";"1381157517.1725221913";"1728133357";"google";"cpc";"(not set)"
"17025";"533293544.1728133371";"1728133398";"google";"organic";"(not set)"
"17026";"117518306.1728109624";"1728133398";"google";"cpc";"(not set)"
"17027";"151610574.1714587491";"1728133440";"google";"cpc";"(not set)"
"17028";"1284801104.1728133458";"1728133484";"google";"cpc";"(not set)"
"17029";"786691050.1728133427";"1728133636";"google";"cpc";"(not set)"
"17030";"29469835.1728133587";"1728133644";"google";"organic";"(not set)"
"17031";"104118382.1728133610";"1728133784";"google";"cpc";"(not set)"
"17032";"848823489.1728133897";"1728133931";"google";"cpc";"(not set)"
"17033";"1347258977.1728131011";"1728133945";"google";"cpc";"(not set)"
"17035";"1307418553.1728133890";"1728134319";"google";"organic";"(not set)"
"17037";"330599725.1727983341";"1728134658";"google";"cpc";"(not set)"
"17038";"1188025738.1728134670";"1728134707";"google";"cpc";"(not set)"
"17043";"1859748405.1728134981";"1728134997";"google";"cpc";"(not set)"
"17044";"1752394552.1727611417";"1728135051";"google";"cpc";"(not set)"
"17045";"431487005.1728134507";"1728135145";"google";"cpc";"(not set)"
"17046";"689057973.1728135047";"1728135150";"google";"cpc";"(not set)"
"17047";"1255725318.1728135254";"1728135254";"facebook";"cpc";"campaign_1"
"17048";"1635901481.1728135585";"1728135608";"google";"cpc";"(not set)"
"17049";"1265723390.1728135308";"1728135819";"google";"organic";"(not set)"
"17050";"1950981520.1720283672";"1728135913";"google";"organic";"(not set)"
"17051";"111037398.1728136498";"1728136536";"(direct)";"(none)";"(not set)"
"17053";"739523019.1727189162";"1728136946";"google";"cpc";"(not set)"
"17054";"1839667703.1728045146";"1728136963";"google";"cpc";"hu_pmax_brand"
"17055";"690657434.1728137111";"1728137153";"google";"cpc";"(not set)"
"17056";"561753512.1727282573";"1728137257";"source_5";"referral";"(not set)"
"17057";"1737487643.1728137122";"1728137275";"google";"organic";"(not set)"
"17058";"2102382573.1727800510";"1728137397";"google";"cpc";"(not set)"
"17059";"249788956.1728137289";"1728137411";"google";"cpc";"(not set)"
"17060";"967501282.1728137575";"1728137624";"google";"cpc";"(not set)"
"17061";"c3679be1-793b-4bc1-b5e6-45d217b9e1fe";"1728137654";"google";"organic";"(not set)"
"17062";"46219547.1724938037";"1728137744";"redir.d-edgeconnect.media";"referral";"(not set)"
"17063";"118007207.1728137815";"1728137945";"google";"cpc";"(not set)"
"17064";"362676990.1723381319";"1728138034";"google";"cpc";"(not set)"
"17065";"739576403.1728138206";"1728138265";"google";"cpc";"(not set)"
"17066";"958714695.1728137898";"1728138362";"google";"cpc";"(not set)"
"17067";"772655870.1723991456";"1728138460";"google";"organic";"(not set)"
"17068";"558442273.1728138548";"1728138594";"google";"organic";"(not set)"
"17069";"80379997.1728138541";"1728138607";"google";"organic";"(not set)"
"17070";"2102411195.1726309623";"1728138630";"(direct)";"(none)";"(not set)"
"17071";"1875021199.1714245967";"1728138973";;;"(not set)"
"17072";"598383540.1728139595";"1728139650";"(direct)";"(none)";"(not set)"
"17073";"2073704742.1728139621";"1728139730";"google";"cpc";"(not set)"
"17075";"1143692441.1728139471";"1728139981";"google";"cpc";"(not set)"
"17076";"2098742903.1728140084";"1728140229";"google";"cpc";"(not set)"
"17077";"2980231.1728139919";"1728140271";"(direct)";"(none)";"(not set)"
"17078";"610850540.1727616001";"1728140703";"google";"organic";"(not set)"
"17079";"951003031.1728140851";"1728140916";"(direct)";"(none)";"(not set)"
"17080";"196411292.1728140848";"1728140933";"google";"cpc";"(not set)"
"17081";"1378679107.1728141870";"1728141897";"google";"cpc";"(not set)"
"17082";"389499497.1726397680";"1728142046";"google";"cpc";"(not set)"
"17083";"284091077.1728142045";"1728142254";"google";"cpc";"(not set)"
"17084";"1730691757.1728141699";"1728142388";"google";"cpc";"(not set)"
"17085";"1572183702.1728142372";"1728142504";"facebook";"cpc";"campaign_1"
"17086";"1629065953.1726660493";"1728142645";;;"(not set)"
"17087";"246884750.1728143237";"1728143412";"google";"cpc";"(not set)"
"17088";"325889062.1728143590";"1728143786";"google";"cpc";"(not set)"
"17089";"369024405.1728144165";"1728144240";"google";"cpc";"(not set)"
"17090";"1027476362.1728144272";"1728144323";"google";"cpc";"(not set)"
"17091";"486412647.1728144367";"1728144369";"(direct)";"(none)";"(not set)"
"17092";"169271308.1728144766";"1728144787";"google";"cpc";"(not set)"
"17093";"1289298015.1728144923";"1728145002";"google";"organic";"(not set)"
"17094";"372283589.1728144902";"1728145507";"google";"cpc";"(not set)"
"17095";"985051616.1728145254";"1728145749";"google";"cpc";"(not set)"
"17096";"1170975901.1728145788";"1728145856";"google";"cpc";"(not set)"
"17097";"141e3cb7-b91d-416a-b1a2-476296bb4ed0";"1728146059";"google";"organic";"(not set)"
"17098";"ea9578c2-0660-4ca7-95f3-4128c69ea7c6";"1728146059";"google";"organic";"(not set)"
"17099";"1174454319.1728146102";"1728146151";"google";"organic";"(not set)"
"17100";"492792792.1728146121";"1728146183";"google";"cpc";"(not set)"
"17101";"1318379766.1728146179";"1728146218";"google";"cpc";"(not set)"
"17102";"76354186.1728146102";"1728146290";"google";"organic";"(not set)"
"17103";"1090742118.1728146258";"1728146313";"(direct)";"(none)";"(not set)"
"17104";"970798587.1714221128";"1728146421";"google";"cpc";"(not set)"
"17105";"594228906.1728146296";"1728146430";"google";"organic";"(not set)"
"17107";"1971870247.1728145221";"1728146875";"google";"cpc";"(not set)"
"17108";"43462091.1728146865";"1728147068";"(direct)";"(none)";"(not set)"
"17109";"354203942.1728147268";"1728147339";"google";"cpc";"(not set)"
"17110";"854945872.1727510194";"1728147903";"google";"organic";"(not set)"
