,date,utm_source,utm_medium,utm_campaign,user_count,session_count,hotel_id
878,2024-10-01,google,cpc,campaign_20,18,19,hotel_1
879,2024-10-01,facebook,cpc,campaign_18,18,18,hotel_1
880,2024-10-01,facebook,cpc,campaign_21,17,18,hotel_1
881,2024-10-01,facebook,referral,(referral),15,15,hotel_1
882,2024-10-01,source_1,referral,(referral),12,14,hotel_1
883,2024-10-01,ajanlat,offline,campaign_2,11,14,hotel_1
884,2024-10-01,msn,referral,(referral),14,13,hotel_1
885,2024-10-01,redir.d-edgeconnect.media,referral,(referral),9,9,hotel_1
886,2024-10-01,bing,cpc,campaign_31,5,8,hotel_1
887,2024-10-01,bing,cpc,campaign_28,6,8,hotel_1
888,2024-10-01,bing,cpc,campaign_29,6,8,hotel_1
889,2024-10-01,google,cpc,campaign_26,6,8,hotel_1
890,2024-10-01,google,cpc,(organic),5,7,hotel_1
891,2024-10-01,outlook.live.com,referral,(referral),7,7,hotel_1
892,2024-10-01,google,cpc,campaign_23,7,7,hotel_1
893,2024-10-01,bing,organic,(organic),4,6,hotel_1
894,2024-10-01,bing,cpc,campaign_42,2,5,hotel_1
895,2024-10-01,ajanlat,offline,proposal-by-phone,2,5,hotel_1
896,2024-10-01,phone,offline,proposal-by-phone,3,5,hotel_1
897,2024-10-01,(direct),(none),(not set),2,3,hotel_1
898,2024-10-01,seznam,organic,(organic),2,3,hotel_1
899,2024-10-01,google,cpc,utm_campaign,2,3,hotel_1
900,2024-10-01,google,organic,(not set),1,2,hotel_1
901,2024-10-01,source_1,(not set),(not set),1,2,hotel_1
902,2024-10-01,facebook,referral,(referral),2,2,hotel_1
903,2024-10-01,statics.teams.cdn.office.net,referral,(referral),2,2,hotel_1
904,2024-10-01,google,cpc,campaign_43,1,2,hotel_1
905,2024-10-01,google,cpc,campaign_24,1,2,hotel_1
906,2024-10-01,source_16,newsletter,hirlevel_c6,2,2,hotel_1
907,2024-10-01,source_9,newsletter,hirlevel_c5,1,2,hotel_1
908,2024-10-01,source_18,referral,(referral),1,1,hotel_1
909,2024-10-01,app.asana.com,referral,(referral),1,1,hotel_1
910,2024-10-01,hcemm.eu,referral,(referral),1,1,hotel_1
911,2024-10-01,source_22,referral,(referral),1,1,hotel_1
912,2024-10-01,instagram,referral,(referral),1,1,hotel_1
913,2024-10-01,google,referral,(referral),1,1,hotel_1
914,2024-10-01,metropol.hu,referral,(referral),1,1,hotel_1
915,2024-10-01,source_12,referral,(referral),1,1,hotel_1
916,2024-10-01,pl.search.yahoo.com,referral,(referral),1,1,hotel_1
917,2024-10-01,romaniatv.net,referral,(referral),1,1,hotel_1
918,2024-10-01,trc.taboola.com,referral,(referral),1,1,hotel_1
919,2024-10-01,bing,cpc,campaign_9,1,1,hotel_1
920,2024-10-01,google,cpc,campaign_30,1,1,hotel_1
921,2024-10-01,bing,cpc,campaign_38,1,1,hotel_1
922,2024-10-01,bing,cpc,campaign_35,0,1,hotel_1
923,2024-10-01,ajanlat,email,campaign_7,1,1,hotel_1
924,2024-10-02,bing,cpc,campaign_28,7,9,hotel_1
925,2024-10-02,(direct),(none),(direct),152,174,hotel_1
926,2024-10-02,google,cpc,(not set),149,165,hotel_1
927,2024-10-02,google,organic,(organic),116,133,hotel_1
928,2024-10-02,google,cpc,hu_brand,99,131,hotel_1
929,2024-10-02,google,cpc,campaign_15,104,112,hotel_1
930,2024-10-02,google,cpc,campaign_16,84,105,hotel_1
931,2024-10-02,google,cpc,hu_pmax_brand,78,85,hotel_1
932,2024-10-02,facebook,cpc,campaign_14,68,76,hotel_1
933,2024-10-02,google,cpc,campaign_17,52,55,hotel_1
934,2024-10-02,google,cpc,campaign_19,21,33,hotel_1
935,2024-10-02,facebook,referral,(referral),30,31,hotel_1
936,2024-10-02,facebook,referral,(referral),27,28,hotel_1
937,2024-10-02,facebook,referral,(referral),22,23,hotel_1
938,2024-10-02,facebook,cpc,campaign_18,22,23,hotel_1
939,2024-10-02,source_1,referral,(referral),19,22,hotel_1
940,2024-10-02,facebook,cpc,campaign_21,21,22,hotel_1
941,2024-10-02,msn,referral,(referral),17,19,hotel_1
942,2024-10-02,google,cpc,campaign_20,17,19,hotel_1
943,2024-10-02,msn,referral,(referral),16,18,hotel_1
944,2024-10-02,bing,cpc,campaign_29,12,14,hotel_1
945,2024-10-02,redir.d-edgeconnect.media,referral,(referral),11,12,hotel_1
946,2024-10-02,phone,offline,proposal-by-phone,6,10,hotel_1
947,2024-10-02,(not set),(not set),(not set),348,376,hotel_1
948,2024-10-02,bing,cpc,campaign_31,6,7,hotel_1
949,2024-10-02,ajanlat,offline,campaign_2,5,7,hotel_1
950,2024-10-02,google,cpc,campaign_26,5,6,hotel_1
951,2024-10-02,bing,organic,(organic),4,4,hotel_1
952,2024-10-02,google,cpc,campaign_23,4,4,hotel_1
953,2024-10-02,mail.centrum.cz,referral,(referral),1,3,hotel_1
954,2024-10-02,outlook.live.com,referral,(referral),3,3,hotel_1
955,2024-10-02,bing,cpc,campaign_42,3,3,hotel_1
956,2024-10-02,ajanlat,offline,proposal-by-phone,3,3,hotel_1
957,2024-10-02,seznam,organic,(organic),2,2,hotel_1
958,2024-10-02,source_22,referral,(referral),2,2,hotel_1
959,2024-10-02,instagram,referral,(referral),2,2,hotel_1
960,2024-10-02,zadir.hu,referral,(referral),1,2,hotel_1
961,2024-10-02,bing,cpc,campaign_9,1,2,hotel_1
962,2024-10-02,google,cpc,campaign_43,1,2,hotel_1
963,2024-10-02,source_9,newsletter,hirlevel_c5,1,2,hotel_1
964,2024-10-02,source_1,(not set),(not set),1,1,hotel_1
965,2024-10-02,duckduckgo,organic,(organic),1,1,hotel_1
966,2024-10-02,google,cpc,(organic),1,1,hotel_1
967,2024-10-02,source_18,referral,(referral),1,1,hotel_1
968,2024-10-02,glamour.hu,referral,(referral),0,1,hotel_1
969,2024-10-02,hotelcms.hu,referral,(referral),1,1,hotel_1
970,2024-10-02,source_13,referral,(referral),1,1,hotel_1
971,2024-10-02,google,referral,(referral),1,1,hotel_1
972,2024-10-02,metropol.hu,referral,(referral),1,1,hotel_1
973,2024-10-02,romaniatv.net,referral,(referral),0,1,hotel_1
974,2024-10-02,statics.teams.cdn.office.net,referral,(referral),1,1,hotel_1
975,2024-10-02,trc.taboola.com,referral,(referral),1,1,hotel_1
976,2024-10-02,google,cpc,campaign_30,1,1,hotel_1
977,2024-10-02,google,cpc,campaign_34,1,1,hotel_1
978,2024-10-02,google,cpc,campaign_24,1,1,hotel_1
979,2024-10-02,google,cpc,utm_campaign,1,1,hotel_1
980,2024-10-03,(not set),(not set),(not set),355,382,hotel_1
981,2024-10-03,(direct),(none),(direct),176,197,hotel_1
982,2024-10-03,google,cpc,(not set),132,156,hotel_1
983,2024-10-03,google,cpc,campaign_15,138,146,hotel_1
984,2024-10-03,google,organic,(organic),115,142,hotel_1
985,2024-10-03,google,cpc,hu_brand,106,140,hotel_1
986,2024-10-03,google,cpc,campaign_16,93,111,hotel_1
987,2024-10-03,google,cpc,campaign_17,58,66,hotel_1
988,2024-10-03,facebook,cpc,campaign_14,54,58,hotel_1
989,2024-10-03,google,cpc,hu_pmax_brand,55,57,hotel_1
990,2024-10-03,facebook,cpc,campaign_18,22,22,hotel_1
991,2024-10-03,google,cpc,campaign_19,16,21,hotel_1
992,2024-10-03,facebook,referral,(referral),19,20,hotel_1
993,2024-10-03,ajanlat,offline,campaign_2,13,18,hotel_1
994,2024-10-03,msn,referral,(referral),9,17,hotel_1
995,2024-10-03,bing,cpc,campaign_29,17,17,hotel_1
996,2024-10-03,source_1,referral,(referral),11,14,hotel_1
997,2024-10-03,facebook,referral,(referral),12,12,hotel_1
998,2024-10-03,google,cpc,campaign_23,9,12,hotel_1
999,2024-10-03,google,cpc,campaign_20,11,11,hotel_1
1000,2024-10-03,facebook,cpc,campaign_21,11,11,hotel_1
1001,2024-10-03,phone,offline,proposal-by-phone,6,9,hotel_1
1002,2024-10-03,bing,organic,(organic),6,8,hotel_1
1003,2024-10-03,google,cpc,(organic),3,7,hotel_1
1004,2024-10-03,redir.d-edgeconnect.media,referral,(referral),6,7,hotel_1
1005,2024-10-03,bing,cpc,campaign_31,7,7,hotel_1
1006,2024-10-03,google,cpc,campaign_30,5,6,hotel_1
1007,2024-10-03,msn,referral,(referral),4,5,hotel_1
1008,2024-10-03,bing,cpc,campaign_28,4,5,hotel_1
1009,2024-10-03,google,cpc,utm_campaign,4,5,hotel_1
1010,2024-10-03,facebook,referral,(referral),4,4,hotel_1
1011,2024-10-03,outlook.live.com,referral,(referral),4,4,hotel_1
1012,2024-10-03,google,cpc,campaign_26,4,4,hotel_1
1013,2024-10-03,zadir.hu,referral,(referral),1,3,hotel_1
1014,2024-10-03,facebook,cpc,campaign_1,2,3,hotel_1
1015,2024-10-03,ajanlat,email,campaign_7,3,3,hotel_1
1016,2024-10-03,ajanlat,offline,proposal-by-phone,2,3,hotel_1
1017,2024-10-03,email,offline,proposal-by-phone,3,3,hotel_1
1018,2024-10-03,(direct),(none),(not set),2,2,hotel_1
1019,2024-10-03,seznam,organic,(organic),2,2,hotel_1
1020,2024-10-03,kereso.startlap.hu,referral,(referral),1,2,hotel_1
1021,2024-10-03,instagram,referral,(referral),2,2,hotel_1
1022,2024-10-03,mail.centrum.cz,referral,(referral),1,2,hotel_1
1023,2024-10-03,loyalty,email,loyalty-email,1,2,hotel_1
1024,2024-10-03,source_18,referral,(referral),1,1,hotel_1
1025,2024-10-03,source_23,referral,(referral),1,1,hotel_1
1026,2024-10-03,economica.net,referral,(referral),1,1,hotel_1
1027,2024-10-03,instagram,referral,(referral),1,1,hotel_1
1028,2024-10-03,bing,cpc,campaign_32,1,1,hotel_1
1029,2024-10-03,google,cpc,campaign_27,1,1,hotel_1
1030,2024-10-03,google,cpc,campaign_24,1,1,hotel_1
1031,2024-10-04,(not set),(not set),(not set),289,313,hotel_1
1032,2024-10-04,google,cpc,campaign_15,164,185,hotel_1
1033,2024-10-04,(direct),(none),(direct),168,184,hotel_1
1034,2024-10-04,google,organic,(organic),112,136,hotel_1
1035,2024-10-04,google,cpc,(not set),107,124,hotel_1
1036,2024-10-04,google,cpc,hu_brand,105,122,hotel_1
1037,2024-10-04,google,cpc,campaign_16,80,92,hotel_1
1038,2024-10-04,google,cpc,hu_pmax_brand,50,57,hotel_1
1039,2024-10-04,facebook,cpc,campaign_14,40,41,hotel_1
1040,2024-10-04,google,cpc,campaign_20,24,28,hotel_1
1041,2024-10-04,google,cpc,campaign_17,20,21,hotel_1
1042,2024-10-04,msn,referral,(referral),16,20,hotel_1
1043,2024-10-04,facebook,cpc,campaign_18,20,20,hotel_1
1044,2024-10-04,bing,cpc,campaign_28,14,18,hotel_1
1045,2024-10-04,facebook,cpc,campaign_21,17,17,hotel_1
1046,2024-10-04,google,cpc,campaign_19,16,16,hotel_1
1047,2024-10-04,msn,referral,(referral),13,15,hotel_1
1048,2024-10-04,bing,cpc,campaign_29,15,15,hotel_1
1049,2024-10-04,facebook,referral,(referral),13,14,hotel_1
1050,2024-10-04,source_1,referral,(referral),10,12,hotel_1
1051,2024-10-04,google,cpc,campaign_23,12,12,hotel_1
1052,2024-10-04,bing,cpc,campaign_31,8,11,hotel_1
1053,2024-10-04,facebook,referral,(referral),10,10,hotel_1
1054,2024-10-04,ajanlat,offline,campaign_2,8,10,hotel_1
1055,2024-10-04,google,cpc,campaign_26,3,7,hotel_1
1056,2024-10-04,phone,offline,proposal-by-phone,2,7,hotel_1
1057,2024-10-04,bing,organic,(organic),5,6,hotel_1
1058,2024-10-04,redir.d-edgeconnect.media,referral,(referral),5,5,hotel_1
1059,2024-10-04,email,offline,proposal-by-phone,2,5,hotel_1
1060,2024-10-04,(direct),(none),(not set),2,4,hotel_1
1061,2024-10-04,google,cpc,(organic),3,4,hotel_1
1062,2024-10-04,kereso.startlap.hu,referral,(referral),2,4,hotel_1
1063,2024-10-04,bing,cpc,HU,3,4,hotel_1
1064,2024-10-04,l.messenger.com,referral,(referral),1,3,hotel_1
1065,2024-10-04,facebook,referral,(referral),3,3,hotel_1
1066,2024-10-04,google,cpc,campaign_30,3,3,hotel_1
1067,2024-10-04,google,cpc,utm_campaign,2,3,hotel_1
1068,2024-10-04,(direct),(none),(not set),2,2,hotel_1
1069,2024-10-04,seznam,organic,(organic),2,2,hotel_1
1070,2024-10-04,loyalty,email,loyalty-email,2,2,hotel_1
1071,2024-10-04,source_6,referral,(referral),1,1,hotel_1
1072,2024-10-04,app.zoomsphere.com,referral,(referral),1,1,hotel_1
1073,2024-10-04,economica.net,referral,(referral),1,1,hotel_1
1074,2024-10-04,email.seznam.cz,referral,(referral),1,1,hotel_1
1075,2024-10-04,google,referral,(referral),1,1,hotel_1
1076,2024-10-04,source_22,referral,(referral),1,1,hotel_1
1077,2024-10-04,instagram,referral,(referral),1,1,hotel_1
1078,2024-10-04,source_12,referral,(referral),1,1,hotel_1
1079,2024-10-04,outlook.live.com,referral,(referral),1,1,hotel_1
1080,2024-10-04,romaniatv.net,referral,(referral),1,1,hotel_1
1081,2024-10-04,select.roadster.hu,referral,(referral),1,1,hotel_1
1082,2024-10-04,bing,cpc,campaign_42,1,1,hotel_1
1083,2024-10-04,google,cpc,campaign_43,1,1,hotel_1
1084,2024-10-04,facebook,cpc,campaign_1,1,1,hotel_1
1085,2024-10-04,google,cpc,campaign_24,1,1,hotel_1
1086,2024-10-04,ajanlat,email,campaign_7,1,1,hotel_1
1087,2024-10-04,ajanlat,offline,proposal-by-phone,1,1,hotel_1
1088,2024-10-05,(not set),(not set),(not set),289,305,hotel_1
1089,2024-10-05,(direct),(none),(direct),137,165,hotel_1
1090,2024-10-05,google,cpc,campaign_15,153,164,hotel_1
1091,2024-10-05,google,cpc,(not set),135,159,hotel_1
1092,2024-10-05,google,cpc,hu_brand,97,115,hotel_1
1093,2024-10-05,google,organic,(organic),86,103,hotel_1
1094,2024-10-05,google,cpc,campaign_16,77,90,hotel_1
1095,2024-10-05,google,cpc,campaign_17,58,63,hotel_1
1096,2024-10-05,google,cpc,hu_pmax_brand,61,63,hotel_1
1097,2024-10-05,facebook,cpc,campaign_14,41,43,hotel_1
1098,2024-10-05,google,cpc,campaign_20,23,23,hotel_1
1099,2024-10-05,google,cpc,campaign_19,17,20,hotel_1
1100,2024-10-05,facebook,cpc,campaign_18,17,19,hotel_1
1101,2024-10-05,bing,cpc,campaign_29,14,14,hotel_1
1102,2024-10-05,facebook,referral,(referral),12,12,hotel_1
1103,2024-10-05,redir.d-edgeconnect.media,referral,(referral),12,12,hotel_1
1104,2024-10-05,facebook,cpc,campaign_21,11,11,hotel_1
1105,2024-10-05,bing,cpc,campaign_28,9,10,hotel_1
1106,2024-10-05,facebook,referral,(referral),7,8,hotel_1
1107,2024-10-05,google,organic,(not set),6,7,hotel_1
1108,2024-10-05,facebook,referral,(referral),7,7,hotel_1
1109,2024-10-05,ajanlat,offline,proposal-by-phone,6,7,hotel_1
1110,2024-10-05,source_1,referral,(referral),4,6,hotel_1
1111,2024-10-05,bing,cpc,campaign_31,5,6,hotel_1
1112,2024-10-05,google,cpc,campaign_23,6,6,hotel_1
1113,2024-10-05,google,cpc,(organic),3,5,hotel_1
1114,2024-10-05,google,cpc,campaign_26,5,5,hotel_1
1115,2024-10-05,msn,referral,(referral),3,4,hotel_1
1116,2024-10-05,outlook.live.com,referral,(referral),2,3,hotel_1
1117,2024-10-05,google,cpc,campaign_30,3,3,hotel_1
1118,2024-10-05,google,cpc,utm_campaign,3,3,hotel_1
1119,2024-10-05,(direct),(none),(not set),1,2,hotel_1
1120,2024-10-05,seznam,organic,(organic),2,2,hotel_1
1121,2024-10-05,yahoo,organic,(organic),1,2,hotel_1
1122,2024-10-05,glamour.hu,referral,(referral),2,2,hotel_1
1123,2024-10-05,google,cpc,(referral),1,2,hotel_1
1124,2024-10-05,email,offline,proposal-by-phone,2,2,hotel_1
1125,2024-10-05,bing,organic,(organic),1,1,hotel_1
1126,2024-10-05,email.seznam.cz,referral,(referral),1,1,hotel_1
1127,2024-10-05,google,referral,(referral),1,1,hotel_1
1128,2024-10-05,source_22,referral,(referral),1,1,hotel_1
1129,2024-10-05,source_12,referral,(referral),1,1,hotel_1
1130,2024-10-05,msn,referral,(referral),1,1,hotel_1
1131,2024-10-05,trc.taboola.com,referral,(referral),1,1,hotel_1
1132,2024-10-05,source_7,referral,(referral),1,1,hotel_1
1133,2024-10-05,bing,cpc,HU,1,1,hotel_1
1134,2024-10-05,facebook,cpc,campaign_1,1,1,hotel_1
1135,2024-10-05,source_9,newsletter,hirlevel_c5,1,1,hotel_1
1136,2024-10-05,ajanlat,offline,campaign_2,1,1,hotel_1
1137,2024-10-05,phone,offline,proposal-by-phone,1,1,hotel_1
1138,2024-10-06,google,cpc,campaign_20,14,18,hotel_1
1139,2024-10-06,email,offline,proposal-by-phone,0,1,hotel_1
1140,2024-10-06,google,cpc,hu_brand,134,161,hotel_1
1141,2024-10-06,google,cpc,campaign_15,154,159,hotel_1
1142,2024-10-06,google,cpc,campaign_16,123,144,hotel_1
1143,2024-10-06,google,organic,(organic),117,138,hotel_1
1144,2024-10-06,google,cpc,(not set),121,133,hotel_1
1145,2024-10-06,google,cpc,campaign_17,64,69,hotel_1
1146,2024-10-06,google,cpc,hu_pmax_brand,56,60,hotel_1
1147,2024-10-06,facebook,cpc,campaign_14,52,56,hotel_1
1148,2024-10-06,google,cpc,campaign_19,19,24,hotel_1
1149,2024-10-06,facebook,referral,(referral),17,19,hotel_1
1150,2024-10-06,facebook,referral,(referral),18,19,hotel_1
1151,2024-10-06,(not set),(not set),(not set),366,391,hotel_1
1152,2024-10-06,facebook,cpc,campaign_18,15,17,hotel_1
1153,2024-10-06,bing,cpc,campaign_29,13,14,hotel_1
1154,2024-10-06,source_1,referral,(referral),12,12,hotel_1
1155,2024-10-06,redir.d-edgeconnect.media,referral,(referral),11,12,hotel_1
1156,2024-10-06,bing,cpc,campaign_28,5,10,hotel_1
1157,2024-10-06,msn,referral,(referral),8,8,hotel_1
1158,2024-10-06,msn,referral,(referral),8,8,hotel_1
1159,2024-10-06,google,cpc,campaign_30,6,8,hotel_1
1160,2024-10-06,google,cpc,campaign_23,7,7,hotel_1
1161,2024-10-06,facebook,cpc,campaign_21,7,7,hotel_1
1162,2024-10-06,google,cpc,(organic),3,6,hotel_1
1163,2024-10-06,bing,cpc,campaign_31,5,6,hotel_1
1164,2024-10-06,facebook,referral,(referral),4,5,hotel_1
1165,2024-10-06,google,cpc,campaign_26,5,5,hotel_1
1166,2024-10-06,email.seznam.cz,referral,(referral),3,4,hotel_1
1167,2024-10-06,ajanlat,offline,proposal-by-phone,3,4,hotel_1
1168,2024-10-06,instagram,referral,(referral),3,3,hotel_1
1169,2024-10-06,outlook.live.com,referral,(referral),3,3,hotel_1
1170,2024-10-06,google,cpc,campaign_43,2,3,hotel_1
1171,2024-10-06,cewe.bipa.at,referral,(referral),1,2,hotel_1
1172,2024-10-06,connexservice.com,referral,(referral),2,2,hotel_1
1173,2024-10-06,l.messenger.com,referral,(referral),1,2,hotel_1
1174,2024-10-06,mail.centrum.cz,referral,(referral),1,2,hotel_1
1175,2024-10-06,bing,cpc,campaign_42,1,2,hotel_1
1176,2024-10-06,ajanlat,email,campaign_7,2,2,hotel_1
1177,2024-10-06,google,cpc,utm_campaign,2,2,hotel_1
1178,2024-10-06,(direct),(none),(not set),1,1,hotel_1
1179,2024-10-06,seznam,organic,(organic),1,1,hotel_1
1180,2024-10-06,source_18,referral,(referral),1,1,hotel_1
1181,2024-10-06,b77-admin.web.app,referral,(referral),1,1,hotel_1
1182,2024-10-06,cdn.respond.io,referral,(referral),1,1,hotel_1
1183,2024-10-06,economica.net,referral,(referral),1,1,hotel_1
1184,2024-10-06,freemail.hu,referral,(referral),1,1,hotel_1
1185,2024-10-06,source_22,referral,(referral),1,1,hotel_1
1186,2024-10-06,kereso.startlap.hu,referral,(referral),1,1,hotel_1
1187,2024-10-06,penzcentrum.hu,referral,(referral),1,1,hotel_1
1188,2024-10-06,romaniatv.net,referral,(referral),1,1,hotel_1
1189,2024-10-06,vmail.centrum.cz,referral,(referral),1,1,hotel_1
1190,2024-10-06,facebook,cpc,campaign_1,1,1,hotel_1
1191,2024-10-06,google,cpc,campaign_24,1,1,hotel_1
1192,2024-10-06,loyalty,email,loyalty-email,1,1,hotel_1
1193,2024-10-06,(direct),(none),(direct),184,220,hotel_1
1194,2024-10-07,source_9,newsletter,hirlevel_c5,1,1,hotel_1
1195,2024-10-07,phone,offline,proposal-by-phone,1,1,hotel_1
1196,2024-10-07,google,cpc,campaign_15,159,172,hotel_1
1197,2024-10-07,google,cpc,hu_brand,137,162,hotel_1
1198,2024-10-07,google,organic,(organic),126,148,hotel_1
1199,2024-10-07,google,cpc,(not set),127,142,hotel_1
1200,2024-10-07,google,cpc,campaign_16,110,131,hotel_1
1201,2024-10-07,google,cpc,hu_pmax_brand,66,76,hotel_1
1202,2024-10-07,google,cpc,campaign_17,41,41,hotel_1
1203,2024-10-07,facebook,cpc,campaign_14,30,36,hotel_1
1204,2024-10-07,bing,cpc,campaign_29,25,27,hotel_1
1205,2024-10-07,msn,referral,(referral),16,21,hotel_1
1206,2024-10-07,google,cpc,campaign_20,19,20,hotel_1
1207,2024-10-07,ajanlat,offline,campaign_2,14,19,hotel_1
1208,2024-10-07,google,cpc,campaign_19,15,18,hotel_1
1209,2024-10-07,facebook,cpc,campaign_18,17,18,hotel_1
1210,2024-10-07,msn,referral,(referral),16,16,hotel_1
1211,2024-10-07,facebook,cpc,campaign_21,15,15,hotel_1
1212,2024-10-07,redir.d-edgeconnect.media,referral,(referral),14,14,hotel_1
1213,2024-10-07,facebook,referral,(referral),13,13,hotel_1
1214,2024-10-07,bing,organic,(organic),6,10,hotel_1
1215,2024-10-07,source_1,referral,(referral),8,10,hotel_1
1216,2024-10-07,google,cpc,campaign_23,10,10,hotel_1
1217,2024-10-07,ajanlat,offline,proposal-by-phone,9,10,hotel_1
1218,2024-10-07,bing,cpc,campaign_28,7,9,hotel_1
1219,2024-10-07,facebook,referral,(referral),8,8,hotel_1
1220,2024-10-07,bing,cpc,campaign_31,6,8,hotel_1
1221,2024-10-07,google,cpc,(organic),2,7,hotel_1
1222,2024-10-07,google,cpc,campaign_26,4,7,hotel_1
1223,2024-10-07,google,cpc,utm_campaign,5,6,hotel_1
1224,2024-10-07,google,cpc,campaign_30,3,5,hotel_1
1225,2024-10-07,(direct),(none),(not set),3,4,hotel_1
1226,2024-10-07,connexservice.com,referral,(referral),3,4,hotel_1
1227,2024-10-07,outlook.live.com,referral,(referral),4,4,hotel_1
1228,2024-10-07,bing,cpc,campaign_38,4,4,hotel_1
1229,2024-10-07,google,organic,(not set),2,3,hotel_1
1230,2024-10-07,bing,cpc,campaign_42,2,3,hotel_1
1231,2024-10-07,facebook,cpc,campaign_1,3,3,hotel_1
1232,2024-10-07,teszt,teszt,teszt,2,3,hotel_1
1233,2024-10-07,source_1,(not set),(not set),1,2,hotel_1
1234,2024-10-07,seznam,organic,(organic),2,2,hotel_1
1235,2024-10-07,source_18,referral,(referral),1,2,hotel_1
1236,2024-10-07,google,cpc,(referral),2,2,hotel_1
1237,2024-10-07,google,referral,(referral),1,2,hotel_1
1238,2024-10-07,statics.teams.cdn.office.net,referral,(referral),1,2,hotel_1
1239,2024-10-07,google,cpc,campaign_24,1,2,hotel_1
1240,2024-10-07,ajanlat,email,campaign_7,2,2,hotel_1
1241,2024-10-07,google,cpc,(direct),1,1,hotel_1
1242,2024-10-07,email.seznam.cz,referral,(referral),1,1,hotel_1
1243,2024-10-07,glamour.hu,referral,(referral),1,1,hotel_1
1244,2024-10-07,highlandgolf.hu,referral,(referral),1,1,hotel_1
1245,2024-10-07,hotelcms.hu,referral,(referral),1,1,hotel_1
1246,2024-10-07,source_13,referral,(referral),1,1,hotel_1
1247,2024-10-07,instagram,referral,(referral),1,1,hotel_1
1248,2024-10-07,l.messenger.com,referral,(referral),1,1,hotel_1
1249,2024-10-07,facebook,referral,(referral),1,1,hotel_1
1250,2024-10-07,mail.a1.net,referral,(referral),1,1,hotel_1
1251,2024-10-07,source_12,referral,(referral),1,1,hotel_1
1252,2024-10-07,romaniatv.net,referral,(referral),1,1,hotel_1
1253,2024-10-07,yandex.ru,referral,(referral),1,1,hotel_1
1254,2024-10-07,zadir.hu,referral,(referral),1,1,hotel_1
1255,2024-10-07,bing,cpc,campaign_9,1,1,hotel_1
1256,2024-10-07,google,cpc,campaign_43,1,1,hotel_1
1257,2024-10-07,google,cpc,campaign_27,1,1,hotel_1
1258,2024-10-07,google,cpc,campaign_34,1,1,hotel_1
1259,2024-10-07,(not set),(not set),(not set),382,414,hotel_1
1260,2024-10-07,email,offline,proposal-by-phone,1,1,hotel_1
1261,2024-10-07,(direct),(none),(direct),186,223,hotel_1
1262,2024-10-08,facebook,cpc,campaign_18,5,6,hotel_1
1263,2024-10-08,instagram,ct,linktree,1,1,hotel_1
1264,2024-10-08,google,cpc,hu_brand,147,183,hotel_1
1265,2024-10-08,google,cpc,campaign_15,166,178,hotel_1
1266,2024-10-08,google,organic,(organic),137,157,hotel_1
1267,2024-10-08,google,cpc,(not set),120,142,hotel_1
1268,2024-10-08,google,cpc,campaign_16,110,132,hotel_1
1269,2024-10-08,google,cpc,hu_pmax_brand,57,62,hotel_1
1270,2024-10-08,google,cpc,campaign_17,41,43,hotel_1
1271,2024-10-08,facebook,cpc,campaign_14,37,38,hotel_1
1272,2024-10-08,google,cpc,campaign_20,25,29,hotel_1
1273,2024-10-08,bing,cpc,campaign_29,25,27,hotel_1
1274,2024-10-08,msn,referral,(referral),13,25,hotel_1
1275,2024-10-08,facebook,cpc,campaign_21,24,24,hotel_1
1276,2024-10-08,facebook,referral,(referral),20,22,hotel_1
1277,2024-10-08,google,cpc,campaign_19,19,21,hotel_1
1278,2024-10-08,google,cpc,campaign_23,13,15,hotel_1
1279,2024-10-08,facebook,referral,(referral),14,14,hotel_1
1280,2024-10-08,ajanlat,offline,campaign_2,10,14,hotel_1
1281,2024-10-08,msn,referral,(referral),13,13,hotel_1
1282,2024-10-08,bing,cpc,campaign_28,9,11,hotel_1
1283,2024-10-08,ajanlat,offline,proposal-by-phone,7,9,hotel_1
1284,2024-10-08,facebook,referral,(referral),8,8,hotel_1
1285,2024-10-08,redir.d-edgeconnect.media,referral,(referral),8,8,hotel_1
1286,2024-10-08,google,cpc,utm_campaign,6,7,hotel_1
1287,2024-10-08,(not set),(not set),(not set),396,429,hotel_1
1288,2024-10-08,bing,organic,(organic),5,5,hotel_1
1289,2024-10-08,source_1,referral,(referral),5,5,hotel_1
1290,2024-10-08,outlook.live.com,referral,(referral),4,4,hotel_1
1291,2024-10-08,bing,cpc,campaign_31,4,4,hotel_1
1292,2024-10-08,facebook,cpc,campaign_1,3,4,hotel_1
1293,2024-10-08,google,cpc,campaign_26,4,4,hotel_1
1294,2024-10-08,(direct),(none),(not set),3,3,hotel_1
1295,2024-10-08,google,cpc,(organic),3,3,hotel_1
1296,2024-10-08,seznam,organic,(organic),3,3,hotel_1
1297,2024-10-08,glamour.hu,referral,(referral),2,3,hotel_1
1298,2024-10-08,instagram,referral,(referral),3,3,hotel_1
1299,2024-10-08,zadir.hu,referral,(referral),2,3,hotel_1
1300,2024-10-08,bing,cpc,AT,1,3,hotel_1
1301,2024-10-08,google,cpc,campaign_30,3,3,hotel_1
1302,2024-10-08,google,organic,(not set),2,2,hotel_1
1303,2024-10-08,economica.net,referral,(referral),2,2,hotel_1
1304,2024-10-08,mail.centrum.cz,referral,(referral),1,2,hotel_1
1305,2024-10-08,google,cpc,campaign_24,2,2,hotel_1
