,hotel_id,date,utm_source,utm_medium,utm_campaign,index,user_count_website,session_count_website,utm_source_cpc,user_count_datepicker,session_count_datepicker
1770,hotel_2,2024-09-27,google,cpc,CZ | pMAX | PERF I Brand,531.0,4.0,10.0,google,1.0,2.0
1771,hotel_2,2024-09-27,google,cpc,DE | GSN | PERF I Brand,563.0,1.0,1.0,google,1.0,1.0
1772,hotel_2,2024-09-27,google,cpc,DE | pMAX Hotel | PERF I Brand,529.0,12.0,13.0,google,2.0,2.0
1773,hotel_2,2024-09-27,google,cpc,HU | GSN | PERF I Brand,519.0,53.0,63.0,google,17.0,20.0
1774,hotel_2,2024-09-27,google,cpc,HU | GSN | PERF I Brand 2,518.0,57.0,67.0,google,19.0,24.0
1775,hotel_2,2024-09-27,google,cpc,HU | GSN | PERF I LokÃ¡ciÃ³,526.0,19.0,22.0,google,2.0,2.0
1776,hotel_2,2024-09-27,google,cpc,HU | pMAX | Csomag,565.0,1.0,1.0,google,0.0,0.0
1777,hotel_2,2024-09-27,google,cpc,HU | pMAX | PERF I Brand,517.0,74.0,85.0,google,15.0,15.0
1778,hotel_2,2024-09-27,google,cpc,campaign_21,539.0,2.0,4.0,google,1.0,1.0
1779,hotel_2,2024-09-27,google,cpc,campaign_23,552.0,2.0,2.0,google,0.0,0.0
1780,hotel_2,2024-09-27,google,cpc,campaign_26,566.0,1.0,1.0,google,0.0,0.0
1781,hotel_2,2024-09-27,google,cpc,campaign_27,564.0,1.0,1.0,google,0.0,0.0
1782,hotel_2,2024-09-27,google,organic,(organic),2054.0,200.0,220.0,no_cpc,50.0,54.0
1783,hotel_2,2024-09-27,google,referral,(referral),1105.0,1.0,3.0,no_cpc,0.0,0.0
1784,hotel_2,2024-09-27,meta,cpc,campaign_17,523.0,22.0,25.0,meta,5.0,5.0
1785,hotel_2,2024-09-27,meta,cpc,campaign_18,513.0,174.0,182.0,meta,37.0,39.0
1786,hotel_2,2024-09-27,meta,cpc,campaign_19,521.0,41.0,43.0,meta,1.0,1.0
1787,hotel_2,2024-09-27,meta,cpc,campaign_20,540.0,2.0,4.0,meta,0.0,0.0
1788,hotel_2,2024-09-27,meta,cpc,campaign_24,527.0,18.0,20.0,meta,2.0,3.0
1789,hotel_2,2024-09-27,meta,referral,(referral),8480.0,232.0,260.0,no_cpc,72.0,76.0
1790,hotel_2,2024-09-27,microsoft,cpc,AT | GSN | Brand 2024,548.0,2.0,2.0,microsoft,1.0,1.0
1791,hotel_2,2024-09-27,microsoft,cpc,DE | GSN | Brand 2024,550.0,2.0,2.0,microsoft,0.0,0.0
1792,hotel_2,2024-09-27,microsoft,cpc,HU | GSN | Brand 2024,532.0,5.0,8.0,microsoft,1.0,1.0
1793,hotel_2,2024-09-27,microsoft,cpc,campaign_33,524.0,15.0,24.0,microsoft,2.0,3.0
1794,hotel_2,2024-09-27,microsoft,organic,(organic),530.0,4.0,10.0,no_cpc,3.0,3.0
1795,hotel_2,2024-09-27,na,(not set),(not set),555.0,366.0,511.0,no_cpc,3.0,5.0
1796,hotel_2,2024-09-27,other,newsletter,campaign_7,541.0,1.0,4.0,no_cpc,0.0,0.0
1797,hotel_2,2024-09-27,other,newsletter,hirlevel_c1,553.0,2.0,2.0,no_cpc,2.0,2.0
1798,hotel_2,2024-09-27,other,organic,(organic),543.0,1.0,2.0,no_cpc,0.0,0.0
1799,hotel_2,2024-09-27,other,other,campaign_2,528.0,15.0,20.0,no_cpc,0.0,0.0
1800,hotel_2,2024-09-27,other,other,campaign_3,551.0,2.0,2.0,no_cpc,0.0,0.0
1801,hotel_2,2024-09-27,other,other,proposal-by-phone,512.0,1.0,1.0,no_cpc,0.0,0.0
1802,hotel_2,2024-09-27,other,referral,(not set),554.0,1.0,1.0,no_cpc,0.0,0.0
1803,hotel_2,2024-09-27,other,referral,(referral),16557.0,45.0,60.0,no_cpc,50.0,60.0
1804,hotel_2,2024-09-28,direct,(not set),(direct),570.0,159.0,181.0,no_cpc,32.0,36.0
1805,hotel_2,2024-09-28,direct,(not set),(not set),606.0,1.0,1.0,no_cpc,0.0,0.0
1806,hotel_2,2024-09-28,google,cpc,(not set),571.0,148.0,159.0,google,17.0,17.0
1807,hotel_2,2024-09-28,google,cpc,(organic),569.0,222.0,246.0,google,67.0,75.0
1808,hotel_2,2024-09-28,google,cpc,(referral),591.0,3.0,5.0,google,0.0,0.0
1809,hotel_2,2024-09-28,google,cpc,AT | GSN | PERF I Brand,585.0,9.0,14.0,google,2.0,3.0
1810,hotel_2,2024-09-28,google,cpc,AT | GSN | PERF | LokÃ¡ciÃ³,588.0,6.0,9.0,google,1.0,1.0
1811,hotel_2,2024-09-28,google,cpc,AT | pMAX Hotel | PERF I Brand,578.0,45.0,47.0,google,8.0,8.0
1812,hotel_2,2024-09-28,google,cpc,CZ | pMAX | PERF I Brand,586.0,11.0,13.0,google,0.0,0.0
1813,hotel_2,2024-09-28,google,cpc,DE | GSN | PERF I Brand,597.0,1.0,4.0,google,1.0,1.0
1814,hotel_2,2024-09-28,google,cpc,DE | GSN | PERF I LokÃ¡ciÃ³,613.0,1.0,1.0,google,0.0,0.0
1815,hotel_2,2024-09-28,google,cpc,DE | pMAX Hotel | PERF I Brand,582.0,12.0,19.0,google,1.0,1.0
1816,hotel_2,2024-09-28,google,cpc,HU | GSN | PERF I Brand,575.0,72.0,78.0,google,21.0,22.0
1817,hotel_2,2024-09-28,google,cpc,HU | GSN | PERF I Brand 2,577.0,48.0,53.0,google,19.0,21.0
1818,hotel_2,2024-09-28,google,cpc,HU | GSN | PERF I LokÃ¡ciÃ³,583.0,13.0,19.0,google,6.0,7.0
1819,hotel_2,2024-09-28,google,cpc,HU | pMAX | PERF I Brand,574.0,75.0,85.0,google,11.0,12.0
1820,hotel_2,2024-09-28,google,cpc,campaign_21,594.0,5.0,5.0,google,0.0,0.0
1821,hotel_2,2024-09-28,google,organic,(not set),607.0,1.0,1.0,no_cpc,0.0,0.0
1822,hotel_2,2024-09-28,google,organic,(organic),2350.0,248.0,276.0,no_cpc,68.0,72.0
1823,hotel_2,2024-09-28,google,referral,(referral),604.0,0.0,2.0,no_cpc,0.0,0.0
1824,hotel_2,2024-09-28,meta,cpc,campaign_17,581.0,24.0,25.0,meta,3.0,3.0
1825,hotel_2,2024-09-28,meta,cpc,campaign_18,572.0,146.0,149.0,meta,34.0,34.0
1826,hotel_2,2024-09-28,meta,cpc,campaign_19,576.0,71.0,72.0,meta,7.0,7.0
1827,hotel_2,2024-09-28,meta,cpc,campaign_20,599.0,1.0,4.0,meta,1.0,1.0
1828,hotel_2,2024-09-28,meta,cpc,campaign_24,580.0,23.0,27.0,meta,5.0,5.0
1829,hotel_2,2024-09-28,meta,referral,(not set),608.0,1.0,1.0,no_cpc,0.0,0.0
1830,hotel_2,2024-09-28,meta,referral,(referral),7041.0,168.0,177.0,no_cpc,44.0,44.0
1831,hotel_2,2024-09-28,microsoft,cpc,AT | GSN | Brand 2024,605.0,2.0,2.0,microsoft,0.0,0.0
1832,hotel_2,2024-09-28,microsoft,cpc,HU | GSN | Brand 2024,598.0,4.0,4.0,microsoft,0.0,0.0
1833,hotel_2,2024-09-28,microsoft,cpc,campaign_33,584.0,17.0,18.0,microsoft,1.0,1.0
1834,hotel_2,2024-09-28,microsoft,organic,(organic),600.0,3.0,3.0,no_cpc,2.0,2.0
1835,hotel_2,2024-09-28,microsoft,referral,(referral),610.0,1.0,1.0,no_cpc,0.0,0.0
1836,hotel_2,2024-09-28,na,(not set),(not set),568.0,403.0,541.0,no_cpc,1.0,1.0
1837,hotel_2,2024-09-28,other,newsletter,campaign_7,615.0,0.0,1.0,no_cpc,0.0,0.0
1838,hotel_2,2024-09-28,other,newsletter,hirlevel_c1,614.0,1.0,1.0,no_cpc,1.0,1.0
1839,hotel_2,2024-09-28,other,other,campaign_2,595.0,3.0,5.0,no_cpc,0.0,0.0
1840,hotel_2,2024-09-28,other,other,campaign_3,601.0,3.0,3.0,no_cpc,0.0,0.0
1841,hotel_2,2024-09-28,other,other,proposal-by-phone,596.0,2.0,5.0,no_cpc,0.0,0.0
1842,hotel_2,2024-09-28,other,referral,(referral),3618.0,13.0,16.0,no_cpc,24.0,24.0
1843,hotel_2,2024-09-29,direct,(not set),(direct),619.0,161.0,175.0,no_cpc,33.0,36.0
1844,hotel_2,2024-09-29,google,cpc,(not set),618.0,170.0,184.0,google,17.0,18.0
1845,hotel_2,2024-09-29,google,cpc,(organic),667.0,254.0,281.0,google,61.0,64.0
1846,hotel_2,2024-09-29,google,cpc,(referral),659.0,1.0,1.0,google,0.0,0.0
1847,hotel_2,2024-09-29,google,cpc,AT | GSN | PERF I Brand,636.0,6.0,9.0,google,2.0,4.0
1848,hotel_2,2024-09-29,google,cpc,AT | GSN | PERF | LokÃ¡ciÃ³,642.0,5.0,6.0,google,0.0,0.0
1849,hotel_2,2024-09-29,google,cpc,AT | pMAX Hotel | PERF I Brand,625.0,49.0,51.0,google,4.0,4.0
1850,hotel_2,2024-09-29,google,cpc,CZ | GSN | PERF I Brand,653.0,1.0,2.0,google,0.0,0.0
1851,hotel_2,2024-09-29,google,cpc,CZ | pMAX | PERF I Brand,634.0,11.0,11.0,google,0.0,0.0
1852,hotel_2,2024-09-29,google,cpc,DE | GSN | PERF I LokÃ¡ciÃ³,663.0,1.0,1.0,google,1.0,1.0
1853,hotel_2,2024-09-29,google,cpc,DE | pMAX Hotel | PERF I Brand,628.0,28.0,28.0,google,1.0,1.0
1854,hotel_2,2024-09-29,google,cpc,HU | GSN | PERF I Brand,623.0,77.0,89.0,google,33.0,35.0
1855,hotel_2,2024-09-29,google,cpc,HU | GSN | PERF I Brand 2,626.0,40.0,47.0,google,9.0,10.0
1856,hotel_2,2024-09-29,google,cpc,HU | GSN | PERF I LokÃ¡ciÃ³,629.0,23.0,27.0,google,7.0,9.0
1857,hotel_2,2024-09-29,google,cpc,HU | pMAX | PERF I Brand,624.0,81.0,84.0,google,17.0,18.0
1858,hotel_2,2024-09-29,google,cpc,campaign_21,641.0,6.0,7.0,google,2.0,2.0
1859,hotel_2,2024-09-29,google,cpc,campaign_23,664.0,1.0,1.0,google,1.0,1.0
1860,hotel_2,2024-09-29,google,cpc,campaign_26,665.0,1.0,1.0,google,0.0,0.0
1861,hotel_2,2024-09-29,google,organic,(not set),650.0,2.0,2.0,no_cpc,0.0,0.0
1862,hotel_2,2024-09-29,google,organic,(organic),621.0,107.0,115.0,no_cpc,33.0,34.0
1863,hotel_2,2024-09-29,google,referral,(referral),662.0,1.0,1.0,no_cpc,1.0,1.0
1864,hotel_2,2024-09-29,meta,cpc,campaign_17,633.0,12.0,16.0,meta,5.0,5.0
1865,hotel_2,2024-09-29,meta,cpc,campaign_18,620.0,155.0,161.0,meta,29.0,30.0
1866,hotel_2,2024-09-29,meta,cpc,campaign_19,622.0,95.0,98.0,meta,8.0,10.0
1867,hotel_2,2024-09-29,meta,cpc,campaign_20,647.0,1.0,3.0,meta,0.0,0.0
1868,hotel_2,2024-09-29,meta,cpc,campaign_24,630.0,18.0,22.0,meta,3.0,3.0
1869,hotel_2,2024-09-29,meta,referral,(referral),10132.0,268.0,284.0,no_cpc,68.0,68.0
1870,hotel_2,2024-09-29,microsoft,cpc,AT | GSN | Brand 2024,652.0,1.0,2.0,microsoft,1.0,1.0
1871,hotel_2,2024-09-29,microsoft,cpc,HU | GSN | Brand 2024,654.0,2.0,2.0,microsoft,0.0,0.0
1872,hotel_2,2024-09-29,microsoft,cpc,campaign_33,632.0,18.0,19.0,microsoft,2.0,2.0
1873,hotel_2,2024-09-29,microsoft,organic,(organic),643.0,4.0,5.0,no_cpc,3.0,3.0
1874,hotel_2,2024-09-29,na,(not set),(not set),645.0,399.0,529.0,no_cpc,1.0,2.0
1875,hotel_2,2024-09-29,other,ct,campaign_3,0.0,0.0,0.0,no_cpc,2.0,2.0
1876,hotel_2,2024-09-29,other,newsletter,campaign_7,649.0,2.0,3.0,no_cpc,0.0,0.0
1877,hotel_2,2024-09-29,other,newsletter,hirlevel_c1,648.0,1.0,3.0,no_cpc,1.0,1.0
1878,hotel_2,2024-09-29,other,newsletter,loyalty-email,666.0,1.0,1.0,no_cpc,0.0,0.0
1879,hotel_2,2024-09-29,other,organic,(organic),656.0,0.0,1.0,no_cpc,0.0,0.0
1880,hotel_2,2024-09-29,other,other,campaign_2,639.0,3.0,8.0,no_cpc,0.0,0.0
1881,hotel_2,2024-09-29,other,other,campaign_3,616.0,3.0,5.0,no_cpc,0.0,0.0
1882,hotel_2,2024-09-29,other,other,proposal-by-phone,1272.0,2.0,3.0,no_cpc,0.0,0.0
1883,hotel_2,2024-09-29,other,referral,(referral),17556.0,60.0,93.0,no_cpc,45.0,63.0
1884,hotel_2,2024-09-30,direct,(not set),(direct),670.0,144.0,166.0,no_cpc,28.0,30.0
1885,hotel_2,2024-09-30,google,cpc,(not set),672.0,107.0,113.0,google,17.0,17.0
1886,hotel_2,2024-09-30,google,cpc,(organic),669.0,226.0,250.0,google,59.0,61.0
1887,hotel_2,2024-09-30,google,cpc,(referral),687.0,5.0,8.0,google,1.0,2.0
1888,hotel_2,2024-09-30,google,cpc,AT | GSN | PERF I Brand,684.0,8.0,15.0,google,4.0,4.0
1889,hotel_2,2024-09-30,google,cpc,AT | GSN | PERF | LokÃ¡ciÃ³,686.0,9.0,10.0,google,1.0,1.0
1890,hotel_2,2024-09-30,google,cpc,AT | pMAX Hotel | PERF I Brand,678.0,22.0,35.0,google,5.0,5.0
1891,hotel_2,2024-09-30,google,cpc,CZ | GSN | PERF I Brand,715.0,1.0,1.0,google,1.0,1.0
1892,hotel_2,2024-09-30,google,cpc,CZ | pMAX | PERF I Brand,685.0,11.0,11.0,google,1.0,1.0
1893,hotel_2,2024-09-30,google,cpc,DE | pMAX Hotel | PERF I Brand,682.0,12.0,17.0,google,0.0,0.0
1894,hotel_2,2024-09-30,google,cpc,HU | GSN | PERF I Brand,674.0,68.0,85.0,google,27.0,31.0
1895,hotel_2,2024-09-30,google,cpc,HU | GSN | PERF I Brand 2,675.0,50.0,83.0,google,6.0,7.0
1896,hotel_2,2024-09-30,google,cpc,HU | GSN | PERF I LokÃ¡ciÃ³,683.0,16.0,17.0,google,9.0,10.0
1897,hotel_2,2024-09-30,google,cpc,HU | pMAX | PERF I Brand,676.0,73.0,80.0,google,6.0,6.0
1898,hotel_2,2024-09-30,google,cpc,campaign_21,696.0,5.0,5.0,google,1.0,1.0
1899,hotel_2,2024-09-30,google,cpc,campaign_23,720.0,1.0,1.0,google,0.0,0.0
1900,hotel_2,2024-09-30,google,cpc,campaign_27,718.0,1.0,1.0,google,0.0,0.0
1901,hotel_2,2024-09-30,google,organic,(not set),702.0,2.0,2.0,no_cpc,0.0,0.0
1902,hotel_2,2024-09-30,google,organic,(organic),1374.0,110.0,132.0,no_cpc,52.0,66.0
1903,hotel_2,2024-09-30,google,referral,(referral),705.0,1.0,2.0,no_cpc,1.0,1.0
1904,hotel_2,2024-09-30,meta,cpc,campaign_17,681.0,13.0,21.0,meta,2.0,2.0
1905,hotel_2,2024-09-30,meta,cpc,campaign_18,673.0,84.0,86.0,meta,14.0,15.0
1906,hotel_2,2024-09-30,meta,cpc,campaign_19,677.0,68.0,72.0,meta,2.0,2.0
1907,hotel_2,2024-09-30,meta,cpc,campaign_20,719.0,1.0,1.0,meta,0.0,0.0
1908,hotel_2,2024-09-30,meta,cpc,campaign_24,693.0,0.0,6.0,meta,0.0,0.0
1909,hotel_2,2024-09-30,meta,referral,(not set),709.0,1.0,1.0,no_cpc,0.0,0.0
1910,hotel_2,2024-09-30,meta,referral,(referral),5548.0,82.0,90.0,no_cpc,16.0,16.0
1911,hotel_2,2024-09-30,microsoft,cpc,AT | GSN | Brand 2024,700.0,1.0,3.0,microsoft,0.0,0.0
1912,hotel_2,2024-09-30,microsoft,cpc,DE | GSN | Brand 2024,716.0,0.0,1.0,microsoft,0.0,0.0
1913,hotel_2,2024-09-30,microsoft,cpc,HU | GSN | Brand 2024,698.0,4.0,4.0,microsoft,2.0,2.0
1914,hotel_2,2024-09-30,microsoft,cpc,campaign_33,680.0,16.0,29.0,microsoft,2.0,2.0
1915,hotel_2,2024-09-30,microsoft,organic,(organic),691.0,5.0,6.0,no_cpc,2.0,2.0
1916,hotel_2,2024-09-30,microsoft,referral,(referral),714.0,0.0,1.0,no_cpc,0.0,0.0
1917,hotel_2,2024-09-30,na,(not set),(not set),697.0,340.0,446.0,no_cpc,4.0,7.0
1918,hotel_2,2024-09-30,other,email,campaign_7,0.0,0.0,0.0,no_cpc,1.0,1.0
1919,hotel_2,2024-09-30,other,newsletter,campaign_7,708.0,2.0,2.0,no_cpc,0.0,0.0
1920,hotel_2,2024-09-30,other,newsletter,hirlevel_c1,701.0,0.0,3.0,no_cpc,0.0,1.0
1921,hotel_2,2024-09-30,other,offline,campaign_2,0.0,0.0,0.0,no_cpc,1.0,1.0
1922,hotel_2,2024-09-30,other,offline,proposal-by-phone,0.0,0.0,0.0,no_cpc,3.0,3.0
1923,hotel_2,2024-09-30,other,other,campaign_13,717.0,1.0,1.0,no_cpc,0.0,0.0
1924,hotel_2,2024-09-30,other,other,campaign_2,689.0,7.0,8.0,no_cpc,0.0,0.0
1925,hotel_2,2024-09-30,other,other,proposal-by-phone,1411.0,5.0,9.0,no_cpc,0.0,0.0
1926,hotel_2,2024-09-30,other,referral,(referral),63036.0,126.0,243.0,no_cpc,100.0,130.0
1927,hotel_2,2024-10-01,direct,(not set),(direct),724.0,123.0,143.0,no_cpc,27.0,30.0
1928,hotel_2,2024-10-01,google,cpc,(not set),726.0,122.0,130.0,google,19.0,20.0
1929,hotel_2,2024-10-01,google,cpc,(organic),723.0,196.0,218.0,google,66.0,71.0
1930,hotel_2,2024-10-01,google,cpc,(referral),754.0,2.0,2.0,google,0.0,0.0
1931,hotel_2,2024-10-01,google,cpc,AT | GSN | PERF I Brand,736.0,8.0,13.0,google,4.0,5.0
1932,hotel_2,2024-10-01,google,cpc,AT | GSN | PERF | LokÃ¡ciÃ³,737.0,12.0,13.0,google,3.0,3.0
1933,hotel_2,2024-10-01,google,cpc,AT | pMAX Hotel | PERF I Brand,731.0,34.0,36.0,google,5.0,5.0
1934,hotel_2,2024-10-01,google,cpc,CZ | pMAX | PERF I Brand,744.0,5.0,5.0,google,0.0,0.0
1935,hotel_2,2024-10-01,google,cpc,DE | GSN | PERF I Brand,749.0,2.0,3.0,google,0.0,0.0
1936,hotel_2,2024-10-01,google,cpc,DE | GSN | PERF I LokÃ¡ciÃ³,759.0,2.0,2.0,google,0.0,0.0
1937,hotel_2,2024-10-01,google,cpc,DE | pMAX Hotel | PERF I Brand,738.0,13.0,13.0,google,0.0,0.0
1938,hotel_2,2024-10-01,google,cpc,HU | GDN | ENGM I Programok '24,773.0,1.0,1.0,google,0.0,0.0
1939,hotel_2,2024-10-01,google,cpc,HU | GSN | PERF I Brand,728.0,41.0,52.0,google,12.0,14.0
1940,hotel_2,2024-10-01,google,cpc,HU | GSN | PERF I Brand 2,729.0,43.0,52.0,google,18.0,20.0
1941,hotel_2,2024-10-01,google,cpc,HU | GSN | PERF I LokÃ¡ciÃ³,732.0,17.0,19.0,google,7.0,7.0
1942,hotel_2,2024-10-01,google,cpc,HU | pMAX | PERF I Brand,727.0,88.0,94.0,google,16.0,16.0
1943,hotel_2,2024-10-01,google,cpc,campaign_21,751.0,3.0,3.0,google,3.0,3.0
1944,hotel_2,2024-10-01,google,cpc,campaign_23,760.0,1.0,2.0,google,0.0,0.0
1945,hotel_2,2024-10-01,google,cpc,campaign_27,774.0,1.0,1.0,google,0.0,0.0
1946,hotel_2,2024-10-01,google,organic,(not set),762.0,0.0,1.0,no_cpc,0.0,0.0
1947,hotel_2,2024-10-01,google,organic,(organic),2976.0,228.0,278.0,no_cpc,78.0,84.0
1948,hotel_2,2024-10-01,google,referral,(referral),755.0,1.0,2.0,no_cpc,1.0,2.0
1949,hotel_2,2024-10-01,meta,cpc,campaign_17,734.0,17.0,18.0,meta,5.0,5.0
1950,hotel_2,2024-10-01,meta,cpc,campaign_18,741.0,1.0,10.0,meta,0.0,1.0
1951,hotel_2,2024-10-01,meta,cpc,campaign_19,730.0,40.0,44.0,meta,2.0,2.0
1952,hotel_2,2024-10-01,meta,cpc,campaign_24,775.0,1.0,1.0,meta,1.0,1.0
1953,hotel_2,2024-10-01,meta,referral,(referral),4488.0,54.0,58.0,no_cpc,15.0,18.0
1954,hotel_2,2024-10-01,microsoft,cpc,AT | PERF | Brand,771.0,1.0,1.0,microsoft,0.0,0.0
1955,hotel_2,2024-10-01,microsoft,cpc,HU | GSN | Brand 2024,750.0,1.0,3.0,microsoft,0.0,0.0
1956,hotel_2,2024-10-01,microsoft,cpc,HU | PERF | Brand,752.0,3.0,3.0,microsoft,0.0,0.0
1957,hotel_2,2024-10-01,microsoft,cpc,campaign_10,733.0,15.0,18.0,microsoft,3.0,3.0
1958,hotel_2,2024-10-01,microsoft,cpc,campaign_33,742.0,6.0,9.0,microsoft,2.0,2.0
1959,hotel_2,2024-10-01,microsoft,organic,(organic),743.0,4.0,6.0,no_cpc,1.0,1.0
1960,hotel_2,2024-10-01,na,(not set),(not set),722.0,269.0,318.0,no_cpc,7.0,12.0
1961,hotel_2,2024-10-01,other,ct,campaign_3,0.0,0.0,0.0,no_cpc,1.0,1.0
1962,hotel_2,2024-10-01,other,email,loyalty-email,0.0,0.0,0.0,no_cpc,1.0,1.0
1963,hotel_2,2024-10-01,other,newsletter,campaign_7,753.0,2.0,3.0,no_cpc,0.0,0.0
1964,hotel_2,2024-10-01,other,newsletter,loyalty-email,776.0,1.0,1.0,no_cpc,0.0,0.0
1965,hotel_2,2024-10-01,other,offline,campaign_2,0.0,0.0,0.0,no_cpc,2.0,4.0
1966,hotel_2,2024-10-01,other,other,campaign_2,739.0,11.0,13.0,no_cpc,0.0,0.0
1967,hotel_2,2024-10-01,other,other,campaign_3,772.0,1.0,1.0,no_cpc,0.0,0.0
1968,hotel_2,2024-10-01,other,other,proposal-by-phone,761.0,1.0,2.0,no_cpc,0.0,0.0
1969,hotel_2,2024-10-01,other,referral,(referral),59142.0,120.0,150.0,no_cpc,104.0,104.0
1970,hotel_2,2024-10-02,direct,(not set),(direct),779.0,126.0,147.0,no_cpc,35.0,41.0
1971,hotel_2,2024-10-02,direct,(not set),(not set),806.0,1.0,2.0,no_cpc,0.0,0.0
1972,hotel_2,2024-10-02,google,cpc,(not set),782.0,95.0,101.0,google,9.0,9.0
1973,hotel_2,2024-10-02,google,cpc,(organic),778.0,181.0,216.0,google,70.0,78.0
1974,hotel_2,2024-10-02,google,cpc,(referral),819.0,1.0,1.0,google,0.0,0.0
1975,hotel_2,2024-10-02,google,cpc,AT | GSN | PERF I Brand,796.0,6.0,6.0,google,2.0,2.0
1976,hotel_2,2024-10-02,google,cpc,AT | GSN | PERF | LokÃ¡ciÃ³,795.0,6.0,7.0,google,1.0,1.0
1977,hotel_2,2024-10-02,google,cpc,AT | pMAX Hotel | PERF I Brand,786.0,30.0,33.0,google,3.0,5.0
1978,hotel_2,2024-10-02,google,cpc,CZ | GSN | PERF I Brand,824.0,1.0,1.0,google,0.0,0.0
1979,hotel_2,2024-10-02,google,cpc,CZ | pMAX | PERF I Brand,792.0,11.0,11.0,google,0.0,0.0
1980,hotel_2,2024-10-02,google,cpc,DE | GSN | PERF I LokÃ¡ciÃ³,825.0,1.0,1.0,google,0.0,0.0
1981,hotel_2,2024-10-02,google,cpc,DE | pMAX Hotel | PERF I Brand,789.0,18.0,18.0,google,1.0,1.0
1982,hotel_2,2024-10-02,google,cpc,HU | GSN | PERF I Brand,784.0,53.0,62.0,google,18.0,20.0
1983,hotel_2,2024-10-02,google,cpc,HU | GSN | PERF I Brand 2,785.0,32.0,44.0,google,14.0,18.0
1984,hotel_2,2024-10-02,google,cpc,HU | GSN | PERF I LokÃ¡ciÃ³,788.0,19.0,20.0,google,8.0,9.0
1985,hotel_2,2024-10-02,google,cpc,HU | pMAX | PERF I Brand,781.0,106.0,113.0,google,13.0,16.0
1986,hotel_2,2024-10-02,google,cpc,campaign_21,797.0,6.0,6.0,google,3.0,3.0
1987,hotel_2,2024-10-02,google,cpc,campaign_23,814.0,2.0,2.0,google,1.0,1.0
1988,hotel_2,2024-10-02,google,cpc,campaign_26,828.0,1.0,1.0,google,0.0,0.0
1989,hotel_2,2024-10-02,google,cpc,campaign_27,812.0,1.0,2.0,google,0.0,0.0
1990,hotel_2,2024-10-02,google,organic,(organic),1597.0,109.0,122.0,no_cpc,74.0,76.0
1991,hotel_2,2024-10-02,google,referral,(referral),820.0,1.0,1.0,no_cpc,1.0,1.0
1992,hotel_2,2024-10-02,meta,cpc,campaign_17,787.0,29.0,29.0,meta,8.0,8.0
1993,hotel_2,2024-10-02,meta,cpc,campaign_18,813.0,0.0,2.0,meta,0.0,1.0
1994,hotel_2,2024-10-02,meta,cpc,campaign_19,783.0,86.0,88.0,meta,9.0,9.0
1995,hotel_2,2024-10-02,meta,referral,(referral),6344.0,52.0,54.0,no_cpc,20.0,20.0
1996,hotel_2,2024-10-02,microsoft,cpc,AT | GSN | Brand 2024,811.0,2.0,2.0,microsoft,0.0,0.0
1997,hotel_2,2024-10-02,microsoft,cpc,AT | PERF | Brand,799.0,4.0,4.0,microsoft,0.0,0.0
1998,hotel_2,2024-10-02,microsoft,cpc,HU,826.0,1.0,1.0,microsoft,0.0,0.0
1999,hotel_2,2024-10-02,microsoft,cpc,HU | GSN | Brand 2024,827.0,1.0,1.0,microsoft,0.0,0.0
2000,hotel_2,2024-10-02,microsoft,cpc,HU | PERF | Brand,793.0,10.0,11.0,microsoft,3.0,3.0
2001,hotel_2,2024-10-02,microsoft,cpc,campaign_10,790.0,16.0,16.0,microsoft,1.0,1.0
2002,hotel_2,2024-10-02,microsoft,cpc,campaign_33,804.0,2.0,3.0,microsoft,0.0,0.0
2003,hotel_2,2024-10-02,microsoft,organic,(organic),816.0,1.0,1.0,no_cpc,0.0,0.0
2004,hotel_2,2024-10-02,na,(not set),(not set),809.0,256.0,272.0,no_cpc,3.0,4.0
2005,hotel_2,2024-10-02,other,newsletter,campaign_7,800.0,4.0,4.0,no_cpc,0.0,0.0
2006,hotel_2,2024-10-02,other,other,campaign_2,801.0,3.0,4.0,no_cpc,0.0,0.0
2007,hotel_2,2024-10-02,other,other,proposal-by-phone,2449.0,6.0,6.0,no_cpc,0.0,0.0
2008,hotel_2,2024-10-02,other,referral,(referral),36510.0,80.0,90.0,no_cpc,63.0,63.0
2009,hotel_2,2024-10-03,direct,(not set),(direct),832.0,128.0,139.0,no_cpc,33.0,35.0
2010,hotel_2,2024-10-03,direct,(not set),(not set),862.0,1.0,1.0,no_cpc,0.0,0.0
2011,hotel_2,2024-10-03,google,cpc,(not set),833.0,127.0,138.0,google,21.0,22.0
2012,hotel_2,2024-10-03,google,cpc,(organic),831.0,193.0,243.0,google,64.0,70.0
2013,hotel_2,2024-10-03,google,cpc,(referral),853.0,2.0,3.0,google,0.0,0.0
2014,hotel_2,2024-10-03,google,cpc,AT | GSN | PERF I Brand,847.0,10.0,11.0,google,3.0,3.0
2015,hotel_2,2024-10-03,google,cpc,AT | GSN | PERF | LokÃ¡ciÃ³,849.0,5.0,6.0,google,1.0,1.0
2016,hotel_2,2024-10-03,google,cpc,AT | pMAX Hotel | PERF I Brand,838.0,37.0,37.0,google,8.0,8.0
2017,hotel_2,2024-10-03,google,cpc,CZ | pMAX | PERF I Brand,848.0,7.0,7.0,google,1.0,1.0
2018,hotel_2,2024-10-03,google,cpc,DE | GSN | PERF I Brand,858.0,2.0,2.0,google,2.0,2.0
