"id";"uuid";"session_id";"utm_source";"utm_medium";"utm_campaign"
"21567";"370872615.1726850046";"1728587380";"facebook";"cpc";"campaign_1"
"21568";"1928128662.1728587441";"1728587479";"(direct)";"(none)";"(not set)"
"21569";"1223918490.1728587552";"1728587686";"google";"cpc";
"21570";"866834485.1720619277";"1728587800";"google";"cpc";"hu_pmax_brand"
"21571";"1906492283.1727901650";"1728587969";"google";"organic";"(not set)"
"21572";"397304811.1728587994";"1728588050";"(direct)";"(none)";"(not set)"
"21573";"588914512.1728587946";"1728588116";"google";"cpc";
"21574";"1866807552.1714015828";"1728588159";;;"(not set)"
"21575";"214099884.1725738633";"1728588194";"google";"cpc";"hu_pmax_brand"
"21576";"984852357.1726745668";"1728588339";"google";"cpc";"hu_pmax_brand"
"21577";"2138532348.1728060848";"1728588344";"google";"cpc";
"21578";"1362649150.1728586898";"1728588390";"google";"cpc";"hu_pmax_brand"
"21579";"174620375.1728588363";"1728588451";"facebook";"cpc";"campaign_1"
"21580";"1705789791.1728588482";"1728588508";"google";"organic";"(not set)"
"21581";"1327808781.1728588639";"1728588706";"google";"cpc";"hu_pmax_brand"
"21583";"1458762747.1728588367";"1728588797";"google";"cpc";"hu_pmax_brand"
"21584";"541563077.1726251454";"1728588857";"(direct)";"(none)";"(not set)"
"21585";"831216908.1728588920";"1728589002";"google";"organic";"(not set)"
"21586";"1229516361.1727636962";"1728589046";"facebook";"cpc";"campaign_1"
"21587";"1307781350.1728588924";"1728589053";"google";"cpc";"hu_pmax_brand"
"21588";"686609065.1728494915";"1728589081";"google";"cpc";"hu_pmax_brand"
"21589";"2070093593.1728588937";"1728589124";"google";"cpc";"hu_pmax_brand"
"21590";"39374898.1716208809";"1728589144";"source_1";"referral";"(not set)"
"21591";"494066165.1720940258";"1728589160";"google";"organic";"(not set)"
"21592";"719375428.1728589025";"1728589186";"google";"organic";"(not set)"
"21593";"2142964787.1721668875";"1728589223";"google";"organic";"(not set)"
"21595";"1957005279.1728588826";"1728589360";"ajanlat";"offline";"proposal-by-phone"
"21596";"1340436960.1728283747";"1728589375";"google";"cpc";"hu_brand"
"21597";"21979832-c268-477b-b088-3ecdef1079e0";"1728589387";"facebook";"cpc";"campaign_1"
"21599";"1949428750.1714572113";"1728589506";"google";"cpc";"hu_pmax_brand"
"21600";"1122064471.1728589105";"1728589637";"google";"cpc";"hu_pmax_brand"
"21601";"2092887310.1728589571";"1728589851";"google";"organic";"(not set)"
"21602";"631450741.1714034822";"1728589884";"google";"cpc";"(not set)"
"21603";"1524800803.1728414187";"1728589967";"(direct)";"(none)";"(not set)"
"21604";"1900502158.1728589971";"1728590026";"google";"cpc";"hu_pmax_brand"
"21605";"998034607.1727005879";"1728590092";"google";"cpc";"hu_pmax_brand"
"21606";"305705057.1721895200";"1728590508";"google";"cpc";"hu_pmax_brand"
"21607";"2015128998.1728590262";"1728590663";"google";"cpc";"hu_pmax_brand"
"21608";"467999487.1723492983";"1728590758";"google";"cpc";"hu_pmax_brand"
"21609";"364258713.1728235170";"1728590767";"google";"cpc";
"21610";"523666975.1728590697";"1728590785";"(direct)";"(none)";"(not set)"
"21611";"1578898909.1728590927";"1728591006";"google";"cpc";
"21612";"1146551508.1728590664";"1728591009";"google";"cpc";
"21613";"1907858655.1714593731";"1728591018";"google";"organic";"(not set)"
"21614";"442241659.1728590679";"1728591136";"google";"organic";"(not set)"
"21709";"1187905099.1728591012";"1728591223";"google";"cpc";"hu_pmax_brand"
"21711";"1769808205.1728590565";"1728591227";"google";"cpc";"hu_pmax_brand"
"21854";"1418055675.1728591360";"1728591411";"google";"cpc";"hu_pmax_brand"
"21855";"828391614.1728591322";"1728591447";"google";"cpc";"hu_pmax_brand"
"21856";"2026679927.1728591471";"1728591490";"(direct)";"(none)";"(not set)"
"21857";"566188280.1728591470";"1728591498";"google";"organic";"(not set)"
"21858";"1047335748.1728591204";"1728591665";"google";"organic";"(not set)"
"21859";"942101540.1728584482";"1728591755";"(direct)";"(none)";"(not set)"
"21860";"915321587.1728564103";"1728592220";"(direct)";"(none)";"(not set)"
"21861";"113941388.1728233035";"1728592369";"(direct)";"(none)";"(not set)"
"21862";"2016582333.1728490237";"1728592398";"(direct)";"(none)";"(not set)"
"21863";"1868255729.1727795819";"1728592578";"google";"cpc";"(not set)"
"21864";"1254634986.1728592646";"1728592709";"(direct)";"(none)";"(not set)"
"21865";"1970518639.1728592724";"1728592784";"google";"cpc";"hu_pmax_brand"
"21866";"bee438b8-a306-48e6-a67c-9a5b4f27a314";"1728592918";"facebook";"cpc";"campaign_1"
"21867";"365297511.1728593045";"1728593067";"facebook";"cpc";"campaign_1"
"21868";"358988025.1728593296";"1728593308";"(direct)";"(none)";"(not set)"
"21869";"747890131.1728593174";"1728593326";"google";"cpc";
"21870";"1940037419.1728593310";"1728593376";"google";"cpc";"hu_pmax_brand"
"21871";"1484021391.1728593174";"1728593407";"google";"cpc";"hu_pmax_brand"
"21872";"1471009780.1728592030";"1728593696";"google";"cpc";"hu_pmax_brand"
"21873";"34368739.1728592280";"1728593750";"(direct)";"(none)";"(not set)"
"21874";"1895286956.1721313393";"1728594031";"google";"cpc";"hu_pmax_brand"
"21875";"1210464121.1728594408";"1728594545";"facebook";"cpc";"campaign_1"
"21876";"923796122.1728243421";"1728594819";"google";"organic";"(not set)"
"21877";"587889326.1721334846";"1728594868";"google";"organic";"(not set)"
"21878";"1906492283.1727901650";"1728595660";"google";"organic";"(not set)"
"21879";"dccbfe7f-438a-4a8b-9fd4-82aa684ff4dd";"1728595866";"google";"organic";"(not set)"
"21880";"1053631583.1728595874";"1728595866";"google";"organic";"(not set)"
"21881";"2060920091.1728593469";"1728596030";"google";"cpc";"hu_pmax_brand"
"21882";"137269761.1727444974";"1728596206";"google";"cpc";"hu_pmax_brand"
"21883";"601502238.1728596437";"1728596515";"google";"organic";"(not set)"
"21944";"1918088676.1728597238";"1728597450";"google";"organic";"(not set)"
"21991";"2030286263.1725562426";"1728598710";"google";"organic";"(not set)"
"21993";"1418162483.1728599140";"1728599248";"google";"cpc";
"21994";"1564213146.1728487020";"1728600617";"google";"organic";"(not set)"
"21995";"827356560.1728601339";"1728601446";"google";"cpc";"hu_brand"
"21996";"261447008.1728601775";"1728601860";"(direct)";"(none)";"(not set)"
"21997";"1960342196.1728607632";"1728607691";"google";"cpc";
"21998";"2054797890.1728610336";"1728610379";"google";"cpc";"hu_brand"
"21999";"1340525035.1728611990";"1728612273";"google";"organic";"(not set)"
"22000";"256738854.1728585434";"1728615812";"(direct)";"(none)";"(not set)"
"22001";"1037373620.1726827324";"1728617638";"(direct)";"(none)";"(not set)"
"22002";"1477479379.1728376233";"1728617749";"(direct)";"(none)";"(not set)"
"22003";"1212649489.1728245466";"1728617936";"facebook";"cpc";"campaign_1"
"22004";"1613551103.1728618843";"1728618909";"google";"cpc";
"22005";"2075966726.1716902299";"1728619005";"google";"cpc";"hu_pmax_brand"
"22006";"1815439044.1727066766";"1728619646";"facebook";"cpc";"campaign_1"
"22007";"130945800.1728619911";"1728619970";"google";"cpc";"hu_brand"
"22008";"65963172.1728619932";"1728620079";"google";"cpc";
"22009";"2048132937.1728620047";"1728620171";"google";"cpc";"hu_brand"
"22010";"1427999689.1724586281";"1728620248";"facebook";"cpc";"campaign_1"
"22011";"1081630179.1728620170";"1728620250";"google";"cpc";"hu_brand"
"22012";"40641864.1721664392";"1728620393";"google";"cpc";"hu_pmax_brand"
"22013";"1995010074.1716872974";"1728620807";"facebook";"cpc";"campaign_1"
"22014";"564614189.1728620835";"1728620864";"(direct)";"(none)";"(not set)"
"22015";"156155632.1728621120";"1728621179";"google";"cpc";
"22016";"1564213146.1728487020";"1728621261";"google";"cpc";"hu_brand"
"22017";"1012159099.1728548418";"1728621340";"google";"cpc";"hu_brand"
"22018";"584437589.1727984986";"1728621342";"google";"cpc";"hu_brand"
"22019";"443109090.1728622039";"1728622135";"facebook";"cpc";"campaign_1"
"22020";"1853036832.1727883764";"1728622241";"google";"cpc";"hu_brand"
"22021";"498212478.1728203211";"1728622380";"(direct)";"(none)";"(not set)"
"22022";"2033688295.1726326586";"1728622417";"google";"organic";"(not set)"
"22023";"970611989.1728622319";"1728622724";"google";"cpc";"(not set)"
"22024";"2125586687.1728622706";"1728622738";"(direct)";"(none)";"(not set)"
"22025";"658217798.1721193007";"1728622784";"bing";"cpc";"HU "
"22026";"1990415442.1728622783";"1728622811";"google";"organic";"(not set)"
"22027";"1483709467.1728622803";"1728622820";"google";"cpc";"hu_brand"
"22028";"1419836865.1728622849";"1728623031";"(direct)";"(none)";"(not set)"
"22029";"1853036832.1727883764";"1728623062";"google";"organic";"(not set)"
"22030";"599860258.1728622872";"1728623106";"google";"organic";"(not set)"
"22031";"97576021.1728623889";"1728623894";"google";"cpc";"hu_brand"
"22033";"2037214368.1716235827";"1728624152";"google";"cpc";
"22034";"1394887154.1714367200";"1728624368";;;"(not set)"
"22035";"1797822716.1719217586";"1728624645";"google";"organic";"(not set)"
"22036";"1697041331.1728399526";"1728624682";"google";"cpc";"hu_brand"
"22037";"14997428.1723578417";"1728624824";"google";"cpc";"hu_brand"
"22038";"1993804177.1728625105";"1728625161";"google";"cpc";"hu_brand"
"22039";"1712999934.1726235177";"1728625189";"google";"cpc";
"22040";"49306819.1714195638";"1728625262";"facebook";"cpc";"campaign_1"
"22041";"36807228.1728625203";"1728626051";"google";"cpc";"(not set)"
"22042";"108760547.1728626080";"1728626385";"google";"cpc";"hu_brand"
"22043";"139074838.1728626588";"1728626657";"google";"organic";"(not set)"
"22044";"606448019.1728627045";"1728627140";"google";"cpc";"hu_brand"
"22045";"463374569.1728559709";"1728627148";"bing";"cpc";"AT "
"22046";"176019608.1728627390";"1728627472";"(direct)";"(none)";"(not set)"
"22047";"788700914.1724320749";"1728627514";"bing";"cpc";"HU "
"22048";"1683478548.1726638338";"1728627955";"(direct)";"(none)";"(not set)"
"22049";"893155594.1723204058";"1728628167";"google";"organic";"(not set)"
"22050";"1053940981.1728627965";"1728628169";"google";"cpc";"hu_brand"
"22051";"509501185.1717862918";"1728628243";;;"(not set)"
"22052";"1833119406.1728628242";"1728628280";"google";"organic";"(not set)"
"22053";"135380825.1728628346";"1728628438";"(direct)";"(none)";"(not set)"
"22054";"1797055869.1728628500";"1728628529";"google";"cpc";"hu_brand"
"22055";"1479206434.1726916403";"1728628694";"google";"cpc";"hu_pmax_brand"
"22056";"564132214.1728628767";"1728628815";"ajanlat";"offline";"proposal-by-phone"
"22057";"471487798.1725315201";"1728628866";"bing";"cpc";"HU "
"22058";"1154840825.1719643168";"1728628994";"google";"organic";"(not set)"
"22059";"1186843632.1727696055";"1728629017";"google";"organic";"(not set)"
"22060";"893155594.1723204058";"1728629129";"google";"organic";"(not set)"
"22061";"866582524.1728629121";"1728629223";"google";"cpc";"hu_brand"
"22062";"19543944.1728629047";"1728629229";"(direct)";"(none)";"(not set)"
"22063";"564474586.1728629242";"1728629269";"bing";"cpc";"HU "
"22064";"6ef4128b-2163-41c9-815b-89910017852a";"1728629356";"(direct)";"(none)";"(not set)"
"22065";"1952823338.1727547074";"1728629553";"ajanlat";"email";"campaign_7"
"22066";"2060920091.1728593469";"1728629616";"google";"cpc";"hu_pmax_brand"
"22067";"317692613.1722674091";"1728629640";"google";"cpc";"(not set)"
"22068";"676363253.1728629381";"1728629761";"google";"cpc";"hu_brand"
"22069";"1928428604.1728629637";"1728629816";"bing";"cpc";"HU "
"22070";"897722254.1728629846";"1728629925";"google";"cpc";"hu_brand"
"22071";"1306258059.1728630033";"1728630095";"(direct)";"(none)";"(not set)"
"22072";"1560514175.1727078010";"1728630220";"google";"cpc";"hu_brand"
"22073";"1136778969.1728629361";"1728629356";"google";"cpc";"(not set)"
"22074";"1772423954.1728328335";"1728630242";"google";"cpc";
"22075";"422664590.1728629466";"1728630463";"bing";"cpc";"HU "
"22076";"273069583.1728630491";"1728630518";"google";"cpc";"hu_brand"
"22077";"984852357.1726745668";"1728630575";"google";"cpc";"hu_brand"
"22078";"2055688577.1657541888";"1728630698";"bing";"organic";"(not set)"
"22079";"998034607.1727005879";"1728630814";"google";"cpc";"hu_brand"
"22080";"833176125.1728630845";"1728630881";"(direct)";"(none)";"(not set)"
"22081";"631861093.1714310499";"1728630929";"google";"cpc";"hu_brand"
"22082";"1269581798.1728308467";"1728630991";"google";"cpc";"hu_brand"
"22083";"1088702558.1728631026";"1728631057";"google";"cpc";"hu_brand"
"22084";"787784650.1726760865";"1728631091";"www.saferpay.com";"referral";"(not set)"
"22085";"300772022.1728631051";"1728631139";"google";"cpc";"hu_brand"
"22086";"332837850.1728548762";"1728631162";"google";"cpc";"hu_brand"
"22087";"1380996215.1728631297";"1728631334";"google";"cpc";"hu_brand"
"22088";"1037125448.1727447349";"1728631431";"google";"cpc";"hu_brand"
"22089";"1960668369.1728631443";"1728631515";"google";"cpc";"hu_brand"
"22090";"1316726915.1728631501";"1728631538";"google";"cpc";"hu_brand"
"22091";"1388129238.1728544722";"1728631563";"(direct)";"(none)";"(not set)"
"22092";"771869108.1727939128";"1728631580";"google";"cpc";"hu_pmax_brand"
"22093";"1161635601.1728631597";"1728631614";"(direct)";"(none)";"(not set)"
"22094";"653264906.1728631573";"1728631650";"(direct)";"(none)";"(not set)"
"22095";"296409050.1728630807";"1728631818";"google";"cpc";"(not set)"
"22096";"854316777.1728632018";"1728632094";"(direct)";"(none)";"(not set)"
"22097";"893155594.1723204058";"1728632137";"google";"cpc";
"22098";"600204967.1728632190";"1728632215";"bing";"organic";"(not set)"
"22099";"1683478548.1726638338";"1728632225";"(direct)";"(none)";"(not set)"
"22100";"94918977.1728632262";"1728632343";"(direct)";"(none)";"(not set)"
"22101";"1678469692.1728632230";"1728632367";"google";"cpc";
"22102";"1915042098.1728386910";"1728632479";"google";"cpc";"hu_brand"
"22103";"302369598.1728632472";"1728632561";"google";"cpc";"hu_brand"
"22104";"1477479379.1728376233";"1728632616";"(direct)";"(none)";"(not set)"
"22105";"17601049.1724326631";"1728632646";"google";"cpc";"hu_brand"
"22106";"1999844400.1728632626";"1728632818";"google";"cpc";"hu_brand"
"22107";"1196536892.1728633106";"1728633119";"(direct)";"(none)";"(not set)"
"22108";"2033019966.1728633068";"1728633133";"google";"cpc";"hu_brand"
"22109";"903875420.1728561296";"1728633143";"google";"cpc";"hu_brand"
"22110";"1161109001.1728480211";"1728633246";"google";"cpc";
"22111";"1435599525.1728560595";"1728633490";"google";"cpc";"hu_brand"
"22112";"3d0bd682-b7a5-417c-9fed-6154d783a912";"1728633496";"google";"cpc";"hu_brand"
"22113";"1365693747.1728633548";"1728633633";"(direct)";"(none)";"(not set)"
"22114";"1776293091.1728633501";"1728633675";"google";"cpc";"hu_brand"
"22115";"513836981.1728633718";"1728633768";"google";"cpc";"hu_brand"
"22116";"1452545902.1714740729";"1728633832";"facebook";"cpc";"campaign_1"
"22117";"497905068.1727441136";"1728634059";"google";"cpc";"hu_pmax_brand"
"22118";"860127613.1728633954";"1728634065";"google";"cpc";"hu_brand"
"22119";"984852357.1726745668";"1728634139";"google";"cpc";"hu_brand"
"22120";"1968039180.1728632721";"1728634203";"google";"cpc";"hu_brand"
"22121";"377730923.1727689514";"1728634234";"(direct)";"(none)";"(not set)"
"22122";"553741554.1728410548";"1728634265";"google";"cpc";"hu_brand"
"22123";"1287137744.1728058312";"1728634373";"google";"organic";"(not set)"
"22124";"783322093.1728291642";"1728634414";"google";"cpc";"(not set)"
"22125";"620654722.1728634175";"1728634441";"google";"cpc";"hu_brand"
"22126";"2077760750.1728634378";"1728634468";"google";"cpc";"hu_brand"
"22127";"1102646789.1728374099";"1728634743";"google";"cpc";
"22128";"1452500855.1728634944";"1728634973";"google";"organic";"(not set)"
"22129";"1157693560.1728634935";"1728635073";"google";"organic";"(not set)"
"22130";"421303150.1728635069";"1728635139";"google";"cpc";"hu_brand"
"22131";"1939653362.1728634053";"1728635160";"google";"cpc";"hu_brand"
"22132";"908603030.1728635135";"1728635210";"google";"organic";"(not set)"
"22133";"1283150065.1728635397";"1728635460";"google";"cpc";
"22134";"541762296.1728511202";"1728635512";"(direct)";"(none)";"(not set)"
"22135";"126163163.1714039697";"1728635686";"google";"cpc";
"22136";"1523010024.1728635662";"1728635699";"google";"organic";"(not set)"
"22137";"578670347.1728635247";"1728635984";"google";"organic";"(not set)"
"22138";"1963237192.1728636254";"1728636311";"google";"cpc";"hu_brand"
"22139";"108387693.1728636347";"1728636447";"google";"organic";"(not set)"
"22140";"1252524912.1728636453";"1728636504";"google";"cpc";
"22141";"1563558408.1728387470";"1728636637";"(direct)";"(none)";"(not set)"
"22142";"449388963.1721645310";"1728636645";"google";"cpc";"hu_brand"
"22143";"128157843.1721303224";"1728636686";"google";"cpc";"hu_brand"
"22144";"725496643.1728636705";"1728636720";"google";"cpc";
"22145";"1730491338.1713985784";"1728636904";"google";"cpc";"(not set)"
"22146";"1327573152.1728636866";"1728636979";"google";"cpc";"hu_brand"
"22147";"1738807054.1728636959";"1728636984";"google";"organic";"(not set)"
"22148";"126163163.1714039697";"1728637021";"google";"cpc";
"22149";"1375184128.1728056254";"1728637063";"ajanlat";"email";"campaign_7"
"22150";"258523277.1721422578";"1728637131";"google";"cpc";"hu_brand"
"22151";"1571038327.1728637028";"1728637171";"google";"cpc";"hu_brand"
"22152";"1395155370.1728636975";"1728637825";"google";"cpc";"hu_brand"
"22153";"776940746.1723727484";"1728638005";"ntp.msn.com";"referral";"(not set)"
"22154";"1463230384.1720006617";"1728638031";"google";"cpc";"(not set)"
"22155";"599860258.1728622872";"1728638032";"google";"organic";"(not set)"
"22156";"1960668369.1728631443";"1728638064";"google";"cpc";"hu_brand"
"22157";"1867133193.1728637213";"1728638158";"google";"cpc";"(not set)"
"22158";"564614189.1728620835";"1728638257";"(direct)";"(none)";"(not set)"
"22159";"923796122.1728243421";"1728638302";"google";"cpc";"hu_brand"
"22160";"1874979433.1723125339";"1728638382";;;"(not set)"
"22161";"463222104.1728637183";"1728638502";"google";"organic";"(not set)"
"22162";"1161635601.1728631597";"1728638585";"(direct)";"(none)";"(not set)"
"22164";"952516587.1715600009";"1728638831";"google";"cpc";"hu_brand"
"22165";"893155594.1723204058";"1728638948";"google";"cpc";
"22166";"1295854363.1728638510";"1728639163";"google";"cpc";"hu_brand"
"22167";"952516587.1715600009";"1728639185";"google";"cpc";"hu_brand"
"22168";"1468030563.1728639433";"1728639233";"google";"cpc";"hu_brand"
"22169";"1163892750.1728638886";"1728639347";"google";"organic";"(not set)"
"22170";"484508034.1728639340";"1728639349";"google";"cpc";
"22171";"1925732974.1728639354";"1728639367";"(direct)";"(none)";"(not set)"
"22172";"587889326.1721334846";"1728639402";"google";"cpc";"hu_brand"
"22173";"952516587.1715600009";"1728639808";"google";"cpc";"hu_brand"
"22174";"1985068479.1728079708";"1728639841";"google";"cpc";"hu_brand"
"22176";"348391813.1728639829";"1728639960";"google";"cpc";"hu_brand"
"22178";"1937075731.1728639865";"1728640023";"google";"cpc";"hu_brand"
"22179";"869171497.1728562463";"1728640025";"google";"cpc";
"22180";"1754885170.1728543342";"1728640096";"(direct)";"(none)";"(not set)"
"22181";"2011959952.1728640136";"1728640171";"google";"cpc";"hu_brand"
"22182";"151274717.1728639906";"1728640210";"google";"cpc";"hu_brand"
"22183";"1631036337.1728640064";"1728640305";"google";"cpc";"hu_brand"
"22184";"369490526.1725458192";"1728640382";"google";"cpc";
"22185";"1062675503.1728640481";"1728640500";"google";"organic";"(not set)"
"22186";"952516587.1715600009";"1728640504";"google";"cpc";"(not set)"
"22187";"1920470118.1728640438";"1728640510";"google";"cpc";"hu_brand"
"22188";"1395056959.1728426040";"1728640532";"google";"cpc";"hu_pmax_brand"
"22189";"893155594.1723204058";"1728640637";"google";"cpc";
"22190";"1089388952.1728640663";"1728640677";"google";"cpc";"hu_brand"
"22191";"1439851742.1728640497";"1728640696";"google";"organic";"(not set)"
"22192";"531888402.1727183749";"1728640712";"google";"cpc";"hu_brand"
"22193";"1252524912.1728636453";"1728640759";"google";"cpc";
"22194";"1372970592.1727183388";"1728640842";"google";"organic";"(not set)"
"22195";"1181506265.1728640723";"1728640925";"google";"cpc";"hu_brand"
"22196";"1854410186.1725195011";"1728640986";"google";"cpc";"hu_brand"
"22198";"330662890.1728641016";"1728641107";"google";"cpc";
"22199";"1841987336.1724420535";"1728641494";"seznam";"organic";"(not set)"
"22200";"443644778.1728641520";"1728641559";"google";"cpc";"hu_brand"
"22201";"1926758185.1728641584";"1728641630";"google";"cpc";"hu_brand"
"22202";"1395077365.1728641386";"1728641674";"google";"organic";"(not set)"
"22203";"1163107440.1728640775";"1728641721";"google";"cpc";
"22204";"880250522.1728641905";"1728641945";"google";"cpc";
"22205";"1555106276.1728622102";"1728642105";"google";"cpc";"hu_brand"
"22210";"511869482.1728642397";"1728642416";"google";"cpc";"hu_brand"
"22211";"1434770410.1728642295";"1728642470";"google";"cpc";"hu_brand"
"22212";"1372807196.1728642440";"1728642503";"google";"cpc";"hu_brand"
"22213";"194032526.1728642397";"1728642576";"google";"cpc";
"22214";"1798673584.1728642521";"1728642682";"(direct)";"(none)";"(not set)"
"22215";"1123207050.1728642619";"1728642758";"google";"cpc";"hu_brand"
"22216";"1051222820.1728059653";"1728642918";"google";"cpc";
"22217";"1140302190.1728070936";"1728642928";"(direct)";"(none)";"(not set)"
"22218";"114716752.1728642902";"1728642936";"(direct)";"(none)";"(not set)"
"22219";"1199060531.1728642929";"1728642941";"(direct)";"(none)";"(not set)"
"22220";"1082697296.1727154337";"1728643018";"google";"cpc";
"22221";"1747095205.1728643230";"1728643262";"google";"cpc";"hu_brand"
"22222";"949713148.1728326528";"1728643324";"(direct)";"(none)";"(not set)"
"22223";"1465780307.1728643269";"1728643396";"google";"organic";"(not set)"
"22224";"730758819.1728643416";"1728643504";"google";"cpc";
"22225";"1252524912.1728636453";"1728643652";"google";"cpc";
"22226";"1874979433.1723125339";"1728643660";;;"(not set)"
"22227";"1700514669.1728643636";"1728643664";"google";"cpc";"hu_brand"
"22228";"1376254468.1728643617";"1728643670";"google";"cpc";"hu_brand"
"22230";"409293435.1728640114";"1728643789";"(direct)";"(none)";"(not set)"
"22232";"1810258107.1728643954";"1728644076";"google";"cpc";"hu_brand"
"22233";"923796122.1728243421";"1728644202";"google";"cpc";"hu_brand"
"22234";"205311701.1728644326";"1728644406";"google";"cpc";"hu_brand"
"22237";"399e0090-e34e-4f22-8076-7fed650a00db";"1728644974";"(direct)";"(none)";"(not set)"
"22238";"368699320.1728374473";"1728645034";"google";"cpc";"hu_brand"
"22239";"2018459971.1728460189";"1728645104";"google";"cpc";"hu_brand"
"22240";"6409996.1713801840";"1728645125";"google";"cpc";"(not set)"
"22241";"94918977.1728632262";"1728645131";"(direct)";"(none)";"(not set)"
"22242";"647093546.1728645200";"1728645232";"google";"organic";"(not set)"
"22243";"2100948477.1728645224";"1728645397";"google";"cpc";"(not set)"
"22244";"90662525.1725887883";"1728645429";"google";"cpc";"hu_brand"
"22245";"1772423954.1728328335";"1728645522";"google";"cpc";
"22246";"252026579.1723110414";"1728645536";"google";"cpc";"hu_brand"
"22248";"966921559.1723815035";"1728645571";"facebook";"cpc";"campaign_1"
"22249";"1854410186.1725195011";"1728645843";"google";"cpc";"hu_brand"
"22250";"1952997251.1727939895";"1728645893";"google";"cpc";"hu_brand"
"22251";"1911329697.1728379800";"1728646082";"bing";"organic";"(not set)"
"22252";"1475149498.1728646104";"1728646164";"(direct)";"(none)";"(not set)"
"22253";"1967491295.1728580367";"1728646178";"yahoo";"organic";"(not set)"
"22254";"229545254.1728563651";"1728646184";"google";"organic";"(not set)"
"22255";"1772423954.1728328335";"1728646386";"google";"cpc";
"22256";"1198924298.1728646448";"1728646490";"bing";"cpc";"AT "
"22257";"937281377.1728646619";"1728646757";"(direct)";"(none)";"(not set)"
"22259";"1827010111.1728647005";"1728647061";"google";"cpc";
"22260";"1375184128.1728056254";"1728647091";"seznam";"organic";"(not set)"
"22261";"1130680483.1728389403";"1728647159";"(direct)";"(none)";"(not set)"
"22262";"1859324235.1728647069";"1728647162";"google";"cpc";"hu_pmax_brand"
"22263";"1093519256.1728145513";"1728647471";"google";"cpc";
"22264";"1898310473.1728647249";"1728647519";"google";"cpc";
"22265";"755412901.1728647501";"1728647523";"google";"cpc";
"22266";"1644157351.1728647487";"1728647614";"google";"cpc";
"22267";"2125136812.1720783291";"1728647994";"google";"cpc";"hu_pmax_brand"
"22268";"1874442491.1725277200";"1728648017";"google";"cpc";"(not set)"
"22269";"1631032621.1728560294";"1728648171";"google";"cpc";
"22270";"677409219.1728647922";"1728648437";"(direct)";"(none)";"(not set)"
"22271";"1244644438.1728648312";"1728648474";"google";"organic";"(not set)"
"22272";"159106157.1728648481";"1728648486";"google";"cpc";"hu_brand"
"22273";"28285607.1728648441";"1728648524";"google";"cpc";"hu_pmax_brand"
"22274";"201760919.1728648467";"1728648529";"google";"cpc";"hu_brand"
"22275";"634951950.1725167329";"1728648592";"google";"cpc";"hu_brand"
"22277";"466531398.1728648757";"1728648778";"(direct)";"(none)";"(not set)"
"22278";"1375184128.1728056254";"1728648954";"seznam";"organic";"(not set)"
"22279";"1894406717.1728648974";"1728648998";"(direct)";"(none)";"(not set)"
"22280";"792618254.1728648964";"1728648999";"google";"cpc";"hu_brand"
"22281";"bcf58d88-16fc-429c-b5c9-f326827ecfd6";"1728649352";"google";"cpc";"hu_brand"
"22282";"505350533.1728649342";"1728649358";"bing";"cpc";"HU "
"22283";"4d7a8413-11a8-499c-b56a-50e4042576be";"1728649362";"google";"cpc";"(not set)"
"22284";"d4912795-c9bb-441d-ac7d-f6938243c19e";"1728649352";"google";"cpc";"hu_brand"
"22285";"9611dc8a-6a83-4116-adc0-6a3810f648d1";"1728649362";"google";"cpc";"(not set)"
"22286";"0af67b28-2256-4aa8-9eb5-1e7151fa7b49";"1728649352";"google";"cpc";"hu_brand"
"22287";"1231638364.1728649255";"1728649485";"google";"organic";"(not set)"
"22288";"7c9a820f-04b8-4345-ac22-5da5c640ed7f";"1728649362";"google";"cpc";"(not set)"
"22289";"74620c51-f649-4be7-81e0-0fb367e34089";"1728649352";"google";"cpc";"hu_brand"
"22290";"313e1d01-c298-4918-b122-5246c2636f06";"1728649775";"google";"cpc";"hu_brand"
"22291";"b2466cf0-daf5-449b-9d5b-582135f1b67d";"1728649362";"google";"cpc";"(not set)"
"22292";"e619d31a-9339-4141-ba45-8a7146d0dedc";"1728649362";"google";"cpc";"(not set)"
"22293";"708648166.1728649996";"1728650074";"google";"organic";"(not set)"
"22294";"1488266782.1728650185";"1728650206";"google";"organic";"(not set)"
"22295";"1649852014.1728644800";"1728650482";"google";"cpc";"(not set)"
"22296";"1146588350.1728650495";"1728650529";"google";"cpc";"hu_brand"
"22297";"355503806.1728650210";"1728650559";"google";"cpc";"hu_brand"
"22298";"1094224747.1728209617";"1728650562";"google";"cpc";"hu_brand"
"22299";"159850352.1728650549";"1728650597";"facebook";"cpc";"campaign_1"
"22300";"1730038095.1728490535";"1728650651";"google";"cpc";"hu_pmax_brand"
"22301";"1572248187.1728650636";"1728650671";"google";"cpc";"hu_brand"
"22302";"1851379489.1728650539";"1728650708";"google";"cpc";"hu_brand"
"22303";"971e1b05-7c93-4626-8eed-00cf31db46d2";"1728650999";"google";"cpc";"hu_brand"
"22304";"1707359904.1719299419";"1728651351";"google";"organic";"(not set)"
"22305";"694340128.1728541740";"1728651471";"google";"cpc";"hu_brand"
"22306";"1475149498.1728646104";"1728651604";"(direct)";"(none)";"(not set)"
"22307";"1816985314.1728651549";"1728651619";"(direct)";"(none)";"(not set)"
"22308";"1477479379.1728376233";"1728651751";"(direct)";"(none)";"(not set)"
