,date,utm_source,utm_medium,utm_campaign,user_count,session_count,hotel_id
806,2024-10-02,(direct),(none),(not set),1,2,hotel_2
807,2024-10-02,source_18,referral,(referral),2,2,hotel_2
808,2024-10-02,familypark.at,referral,(referral),2,2,hotel_2
809,2024-10-02,(not set),(not set),(not set),256,272,hotel_2
810,2024-10-02,facebook,referral,(referral),2,2,hotel_2
811,2024-10-02,bing,cpc,AT | GSN | Brand 2024,2,2,hotel_2
812,2024-10-02,google,cpc,campaign_27,1,2,hotel_2
813,2024-10-02,facebook,cpc,campaign_18,0,2,hotel_2
814,2024-10-02,google,cpc,campaign_23,2,2,hotel_2
815,2024-10-02,phone,offline,proposal-by-phone,2,2,hotel_2
816,2024-10-02,bing,organic,(organic),1,1,hotel_2
817,2024-10-02,duckduckgo,organic,(organic),1,1,hotel_2
818,2024-10-02,source_8,referral,(referral),1,1,hotel_2
819,2024-10-02,google,cpc,(referral),1,1,hotel_2
820,2024-10-02,google,referral,(referral),1,1,hotel_2
821,2024-10-02,thermengutscheine.at,referral,(referral),1,1,hotel_2
822,2024-10-02,source_1,referral,(referral),1,1,hotel_2
823,2024-10-02,wellcard.at,referral,(referral),1,1,hotel_2
824,2024-10-02,google,cpc,CZ | GSN | PERF I Brand,1,1,hotel_2
825,2024-10-02,google,cpc,DE | GSN | PERF I Lokáció,1,1,hotel_2
826,2024-10-02,bing,cpc,HU,1,1,hotel_2
827,2024-10-02,bing,cpc,HU | GSN | Brand 2024,1,1,hotel_2
828,2024-10-02,google,cpc,campaign_26,1,1,hotel_2
829,2024-10-02,ajanlat,offline,proposal-by-phone,1,1,hotel_2
830,2024-10-03,(not set),(not set),(not set),236,255,hotel_2
831,2024-10-03,google,cpc,(organic),193,243,hotel_2
832,2024-10-03,(direct),(none),(direct),128,139,hotel_2
833,2024-10-03,google,cpc,(not set),127,138,hotel_2
834,2024-10-03,google,organic,(organic),105,133,hotel_2
835,2024-10-03,google,cpc,HU | pMAX | PERF I Brand,69,77,hotel_2
836,2024-10-03,google,cpc,HU | GSN | PERF I Brand,60,70,hotel_2
837,2024-10-03,facebook,cpc,campaign_19,52,55,hotel_2
838,2024-10-03,google,cpc,AT | pMAX Hotel | PERF I Brand,37,37,hotel_2
839,2024-10-03,google,cpc,HU | GSN | PERF I Brand 2,28,33,hotel_2
840,2024-10-03,facebook,cpc,campaign_17,23,25,hotel_2
841,2024-10-03,bing,cpc,campaign_10,16,16,hotel_2
842,2024-10-03,google,cpc,HU | GSN | PERF I Lokáció,15,16,hotel_2
843,2024-10-03,google,cpc,DE | pMAX Hotel | PERF I Brand,14,14,hotel_2
844,2024-10-03,facebook,referral,(referral),13,13,hotel_2
845,2024-10-03,facebook,referral,(referral),11,13,hotel_2
846,2024-10-03,bing,organic,(organic),9,12,hotel_2
847,2024-10-03,google,cpc,AT | GSN | PERF I Brand,10,11,hotel_2
848,2024-10-03,google,cpc,CZ | pMAX | PERF I Brand,7,7,hotel_2
849,2024-10-03,google,cpc,AT | GSN | PERF | Lokáció,5,6,hotel_2
850,2024-10-03,bing,cpc,AT | PERF | Brand,3,5,hotel_2
851,2024-10-03,bing,cpc,HU | PERF | Brand,4,5,hotel_2
852,2024-10-03,google,cpc,campaign_23,4,4,hotel_2
853,2024-10-03,google,cpc,(referral),2,3,hotel_2
854,2024-10-03,redir.d-edgeconnect.media,referral,(referral),3,3,hotel_2
855,2024-10-03,familypark.at,referral,(referral),2,2,hotel_2
856,2024-10-03,instagram,referral,(referral),2,2,hotel_2
857,2024-10-03,romaniatv.net,referral,(referral),2,2,hotel_2
858,2024-10-03,google,cpc,DE | GSN | PERF I Brand,2,2,hotel_2
859,2024-10-03,google,cpc,campaign_21,2,2,hotel_2
860,2024-10-03,hirlevel,ct,feliratkozas_hu,1,2,hotel_2
861,2024-10-03,email,offline,proposal-by-phone,2,2,hotel_2
862,2024-10-03,(direct),(none),(not set),1,1,hotel_2
863,2024-10-03,connexservice.com,referral,(referral),1,1,hotel_2
864,2024-10-03,internetbank.otpbank.hu,referral,(referral),1,1,hotel_2
865,2024-10-03,facebook,referral,(referral),1,1,hotel_2
866,2024-10-03,padlet.com,referral,(referral),1,1,hotel_2
867,2024-10-03,thermengutscheine.at,referral,(referral),1,1,hotel_2
868,2024-10-03,source_1,referral,(referral),1,1,hotel_2
869,2024-10-03,wellcard.at,referral,(referral),1,1,hotel_2
870,2024-10-03,google,cpc,DE | GSN | PERF I Lokáció,1,1,hotel_2
871,2024-10-03,facebook,cpc,campaign_18,1,1,hotel_2
872,2024-10-03,loyalty,email,loyalty-email,1,1,hotel_2
873,2024-10-03,ajanlat,offline,campaign_2,1,1,hotel_2
874,2024-10-04,(not set),(not set),(not set),230,240,hotel_2
875,2024-10-04,google,cpc,(organic),188,236,hotel_2
876,2024-10-04,(direct),(none),(direct),109,122,hotel_2
877,2024-10-04,google,organic,(organic),96,114,hotel_2
878,2024-10-04,google,cpc,HU | pMAX | PERF I Brand,93,99,hotel_2
879,2024-10-04,google,cpc,(not set),85,94,hotel_2
880,2024-10-04,google,cpc,HU | GSN | PERF I Brand,40,50,hotel_2
881,2024-10-04,google,cpc,AT | pMAX Hotel | PERF I Brand,35,40,hotel_2
882,2024-10-04,facebook,cpc,campaign_19,37,39,hotel_2
883,2024-10-04,google,cpc,HU | GSN | PERF I Brand 2,29,32,hotel_2
884,2024-10-04,facebook,cpc,campaign_17,22,23,hotel_2
885,2024-10-04,facebook,referral,(referral),16,17,hotel_2
886,2024-10-04,facebook,referral,(referral),14,14,hotel_2
887,2024-10-04,google,cpc,HU | GSN | PERF I Lokáció,12,13,hotel_2
888,2024-10-04,bing,cpc,campaign_10,12,12,hotel_2
889,2024-10-04,google,cpc,AT | GSN | PERF I Brand,7,10,hotel_2
890,2024-10-04,bing,cpc,HU | PERF | Brand,6,9,hotel_2
891,2024-10-04,google,cpc,AT | GSN | PERF | Lokáció,7,8,hotel_2
892,2024-10-04,google,cpc,CZ | pMAX | PERF I Brand,6,7,hotel_2
893,2024-10-04,google,cpc,DE | pMAX Hotel | PERF I Brand,7,7,hotel_2
894,2024-10-04,ajanlat,offline,campaign_2,6,7,hotel_2
895,2024-10-04,facebook,referral,(referral),5,6,hotel_2
896,2024-10-04,google,cpc,campaign_21,6,6,hotel_2
897,2024-10-04,redir.d-edgeconnect.media,referral,(referral),5,5,hotel_2
898,2024-10-04,facebook,cpc,campaign_20,5,5,hotel_2
899,2024-10-04,google,cpc,campaign_23,5,5,hotel_2
900,2024-10-04,bing,organic,(organic),2,3,hotel_2
901,2024-10-04,google,cpc,(referral),1,3,hotel_2
902,2024-10-04,hirlevel,ct,campaign_3,2,3,hotel_2
903,2024-10-04,phone,offline,proposal-by-phone,1,3,hotel_2
904,2024-10-04,economica.net,referral,(referral),2,2,hotel_2
905,2024-10-04,instagram,referral,(referral),2,2,hotel_2
906,2024-10-04,romaniatv.net,referral,(referral),2,2,hotel_2
907,2024-10-04,ajanlat,email,campaign_7,1,2,hotel_2
908,2024-10-04,connexservice.com,referral,(referral),1,1,hotel_2
909,2024-10-04,darksky.hu,referral,(referral),1,1,hotel_2
910,2024-10-04,thermengutscheine.at,referral,(referral),1,1,hotel_2
911,2024-10-04,bing,cpc,HU | GSN | Brand 2024,1,1,hotel_2
912,2024-10-04,hirlevel_s1,newsletter,hirlevel_c1,1,1,hotel_2
913,2024-10-04,loyalty,email,loyalty-email,1,1,hotel_2
914,2024-10-05,(not set),(not set),(not set),235,243,hotel_2
915,2024-10-05,google,cpc,(organic),185,215,hotel_2
916,2024-10-05,(direct),(none),(direct),111,136,hotel_2
917,2024-10-05,google,organic,(organic),94,116,hotel_2
918,2024-10-05,google,cpc,(not set),96,101,hotel_2
919,2024-10-05,google,cpc,HU | pMAX | PERF I Brand,65,71,hotel_2
920,2024-10-05,google,cpc,HU | GSN | PERF I Brand,57,64,hotel_2
921,2024-10-05,google,cpc,AT | pMAX Hotel | PERF I Brand,39,41,hotel_2
922,2024-10-05,google,cpc,HU | GSN | PERF I Brand 2,30,39,hotel_2
923,2024-10-05,facebook,cpc,campaign_17,31,34,hotel_2
924,2024-10-05,facebook,cpc,campaign_19,30,30,hotel_2
925,2024-10-05,google,cpc,HU | GSN | PERF I Lokáció,21,23,hotel_2
926,2024-10-05,facebook,referral,(referral),20,20,hotel_2
927,2024-10-05,bing,cpc,campaign_10,10,10,hotel_2
928,2024-10-05,google,cpc,AT | GSN | PERF I Brand,5,7,hotel_2
929,2024-10-05,google,cpc,CZ | pMAX | PERF I Brand,6,7,hotel_2
930,2024-10-05,google,cpc,DE | pMAX Hotel | PERF I Brand,7,7,hotel_2
931,2024-10-05,facebook,referral,(referral),6,6,hotel_2
932,2024-10-05,phone,offline,proposal-by-phone,2,6,hotel_2
933,2024-10-05,google,cpc,campaign_21,5,5,hotel_2
934,2024-10-05,bing,cpc,HU | PERF | Brand,4,4,hotel_2
935,2024-10-05,ajanlat,offline,campaign_2,4,4,hotel_2
936,2024-10-05,google,cpc,AT | GSN | PERF | Lokáció,3,3,hotel_2
937,2024-10-05,facebook,cpc,campaign_20,2,3,hotel_2
938,2024-10-05,bing,organic,(organic),2,2,hotel_2
939,2024-10-05,facebook,referral,(referral),2,2,hotel_2
940,2024-10-05,redir.d-edgeconnect.media,referral,(referral),1,2,hotel_2
941,2024-10-05,romaniatv.net,referral,(referral),2,2,hotel_2
942,2024-10-05,webmail.kmmk.hu,referral,(referral),1,2,hotel_2
943,2024-10-05,hirlevel,ct,campaign_3,2,2,hotel_2
944,2024-10-05,bing,cpc,campaign_33,2,2,hotel_2
945,2024-10-05,facebook,cpc,campaign_18,1,2,hotel_2
946,2024-10-05,google,(not set),(not set),1,1,hotel_2
947,2024-10-05,connexservice.com,referral,(referral),1,1,hotel_2
948,2024-10-05,familypark.at,referral,(referral),1,1,hotel_2
949,2024-10-05,google,cpc,(referral),1,1,hotel_2
950,2024-10-05,internetbank.otpbank.hu,referral,(referral),1,1,hotel_2
951,2024-10-05,kapu.hu,referral,(referral),1,1,hotel_2
952,2024-10-05,instagram,referral,(referral),1,1,hotel_2
953,2024-10-05,l.messenger.com,referral,(referral),1,1,hotel_2
954,2024-10-05,padlet.com,referral,(referral),1,1,hotel_2
955,2024-10-05,source_12,referral,(referral),1,1,hotel_2
956,2024-10-05,wellcard.at,referral,(referral),1,1,hotel_2
957,2024-10-05,google,cpc,CZ | GSN | PERF I Brand,1,1,hotel_2
958,2024-10-05,google,cpc,DE | GSN | PERF I Brand,1,1,hotel_2
959,2024-10-05,google,cpc,HU | pMAX | Csomag,1,1,hotel_2
960,2024-10-05,google,cpc,campaign_23,1,1,hotel_2
961,2024-10-06,(not set),(not set),(not set),286,304,hotel_2
962,2024-10-06,google,cpc,(organic),226,266,hotel_2
963,2024-10-06,(direct),(none),(direct),121,139,hotel_2
964,2024-10-06,google,cpc,(not set),120,134,hotel_2
965,2024-10-06,google,organic,(organic),106,124,hotel_2
966,2024-10-06,google,cpc,HU | pMAX | PERF I Brand,87,95,hotel_2
967,2024-10-06,google,cpc,HU | GSN | PERF I Brand,71,87,hotel_2
968,2024-10-06,google,cpc,HU | GSN | PERF I Brand 2,38,47,hotel_2
969,2024-10-06,facebook,cpc,campaign_19,41,43,hotel_2
970,2024-10-06,google,cpc,AT | pMAX Hotel | PERF I Brand,29,30,hotel_2
971,2024-10-06,facebook,cpc,campaign_17,26,29,hotel_2
972,2024-10-06,google,cpc,HU | GSN | PERF I Lokáció,24,25,hotel_2
973,2024-10-06,facebook,referral,(referral),15,15,hotel_2
974,2024-10-06,google,cpc,DE | pMAX Hotel | PERF I Brand,14,15,hotel_2
975,2024-10-06,google,cpc,CZ | pMAX | PERF I Brand,13,13,hotel_2
976,2024-10-06,google,cpc,AT | GSN | PERF | Lokáció,9,12,hotel_2
977,2024-10-06,bing,cpc,campaign_10,12,12,hotel_2
978,2024-10-06,google,cpc,campaign_21,11,11,hotel_2
979,2024-10-06,bing,cpc,HU | PERF | Brand,6,8,hotel_2
980,2024-10-06,google,cpc,AT | GSN | PERF I Brand,7,7,hotel_2
981,2024-10-06,google,cpc,(referral),3,5,hotel_2
982,2024-10-06,bing,organic,(organic),2,3,hotel_2
983,2024-10-06,redir.d-edgeconnect.media,referral,(referral),2,3,hotel_2
984,2024-10-06,google,cpc,campaign_23,3,3,hotel_2
985,2024-10-06,familypark.at,referral,(referral),2,2,hotel_2
986,2024-10-06,hirlevel,ct,campaign_3,1,2,hotel_2
987,2024-10-06,bing,cpc,campaign_33,2,2,hotel_2
988,2024-10-06,ajanlat,email,campaign_7,2,2,hotel_2
989,2024-10-06,duckduckgo,organic,(organic),1,1,hotel_2
990,2024-10-06,connexservice.com,referral,(referral),1,1,hotel_2
991,2024-10-06,instagram,referral,(referral),1,1,hotel_2
992,2024-10-06,facebook,referral,(referral),1,1,hotel_2
993,2024-10-06,privacywall.org,referral,(referral),1,1,hotel_2
994,2024-10-06,romaniatv.net,referral,(referral),1,1,hotel_2
995,2024-10-06,wellcard.at,referral,(referral),1,1,hotel_2
996,2024-10-06,facebook,cpc,campaign_18,1,1,hotel_2
997,2024-10-06,instagram,cpc,campaign_24,1,1,hotel_2
998,2024-10-06,ajanlat,offline,campaign_2,1,1,hotel_2
999,2024-10-07,(not set),(not set),(not set),330,357,hotel_2
1000,2024-10-07,google,cpc,(organic),250,293,hotel_2
1001,2024-10-07,google,organic,(organic),127,156,hotel_2
1002,2024-10-07,(direct),(none),(direct),126,149,hotel_2
1003,2024-10-07,google,cpc,(not set),100,114,hotel_2
1004,2024-10-07,google,cpc,HU | GSN | PERF I Brand,79,99,hotel_2
1005,2024-10-07,google,cpc,HU | pMAX | PERF I Brand,76,89,hotel_2
1006,2024-10-07,facebook,cpc,campaign_19,52,53,hotel_2
1007,2024-10-07,google,cpc,HU | GSN | PERF I Brand 2,37,50,hotel_2
1008,2024-10-07,google,cpc,AT | pMAX Hotel | PERF I Brand,37,40,hotel_2
1009,2024-10-07,facebook,cpc,campaign_17,26,28,hotel_2
1010,2024-10-07,bing,cpc,campaign_10,24,25,hotel_2
1011,2024-10-07,bing,organic,(organic),9,16,hotel_2
1012,2024-10-07,bing,cpc,HU | PERF | Brand,11,12,hotel_2
1013,2024-10-07,facebook,referral,(referral),11,11,hotel_2
1014,2024-10-07,google,cpc,AT | GSN | PERF I Brand,9,11,hotel_2
1015,2024-10-07,facebook,referral,(referral),9,10,hotel_2
1016,2024-10-07,ajanlat,offline,campaign_2,8,10,hotel_2
1017,2024-10-07,redir.d-edgeconnect.media,referral,(referral),5,9,hotel_2
1018,2024-10-07,google,organic,(not set),6,8,hotel_2
1019,2024-10-07,google,cpc,DE | pMAX Hotel | PERF I Brand,8,8,hotel_2
1020,2024-10-07,google,cpc,HU | GSN | PERF I Lokáció,8,8,hotel_2
1021,2024-10-07,google,cpc,(referral),4,7,hotel_2
1022,2024-10-07,google,cpc,CZ | pMAX | PERF I Brand,6,6,hotel_2
1023,2024-10-07,google,cpc,AT | GSN | PERF | Lokáció,5,5,hotel_2
1024,2024-10-07,google,(not set),(not set),2,4,hotel_2
1025,2024-10-07,phone,offline,proposal-by-phone,2,4,hotel_2
1026,2024-10-07,facebook,cpc,campaign_20,2,3,hotel_2
1027,2024-10-07,bing,organic,(not set),1,2,hotel_2
1028,2024-10-07,glamour.hu,referral,(referral),2,2,hotel_2
1029,2024-10-07,romaniatv.net,referral,(referral),1,2,hotel_2
1030,2024-10-07,wellcard.at,referral,(referral),2,2,hotel_2
1031,2024-10-07,zadir.hu,referral,(referral),1,2,hotel_2
1032,2024-10-07,hirlevel,ct,campaign_3,1,2,hotel_2
1033,2024-10-07,bing,cpc,campaign_33,2,2,hotel_2
1034,2024-10-07,google,cpc,HU | pMAX | Csomag,2,2,hotel_2
1035,2024-10-07,(direct),(none),(not set),1,1,hotel_2
1036,2024-10-07,duckduckgo,organic,(organic),1,1,hotel_2
1037,2024-10-07,yahoo,organic,(organic),1,1,hotel_2
1038,2024-10-07,familypark.at,referral,(referral),1,1,hotel_2
1039,2024-10-07,kereso.startlap.hu,referral,(referral),1,1,hotel_2
1040,2024-10-07,instagram,referral,(referral),1,1,hotel_2
1041,2024-10-07,facebook,referral,(referral),1,1,hotel_2
1042,2024-10-07,google,referral,(referral),1,1,hotel_2
1043,2024-10-07,thermengutscheine.at,referral,(referral),1,1,hotel_2
1044,2024-10-07,bing,cpc,AT | PERF | Brand,1,1,hotel_2
1045,2024-10-07,google,cpc,CZ | GSN | PERF I Brand,1,1,hotel_2
1046,2024-10-07,google,cpc,DE | GSN | PERF I Brand,1,1,hotel_2
1047,2024-10-07,bing,cpc,HU | GSN | Brand 2024,1,1,hotel_2
1048,2024-10-07,google,cpc,campaign_21,1,1,hotel_2
1049,2024-10-07,facebook,cpc,campaign_18,1,1,hotel_2
1050,2024-10-07,ajanlat,email,campaign_7,1,1,hotel_2
1051,2024-10-08,(not set),(not set),(not set),307,338,hotel_2
1052,2024-10-08,google,cpc,(organic),251,295,hotel_2
1053,2024-10-08,(direct),(none),(direct),142,158,hotel_2
1054,2024-10-08,google,cpc,(not set),117,125,hotel_2
1055,2024-10-08,google,organic,(organic),93,113,hotel_2
1056,2024-10-08,google,cpc,HU | GSN | PERF I Brand,81,101,hotel_2
1057,2024-10-08,google,cpc,HU | pMAX | PERF I Brand,79,93,hotel_2
1058,2024-10-08,facebook,cpc,campaign_19,63,66,hotel_2
1059,2024-10-08,google,cpc,AT | pMAX Hotel | PERF I Brand,42,49,hotel_2
1060,2024-10-08,google,cpc,HU | GSN | PERF I Brand 2,35,47,hotel_2
1061,2024-10-08,google,cpc,AT | GSN | PERF I Brand,13,21,hotel_2
1062,2024-10-08,facebook,cpc,campaign_17,19,21,hotel_2
1063,2024-10-08,bing,cpc,campaign_10,19,20,hotel_2
1064,2024-10-08,facebook,referral,(referral),16,16,hotel_2
1065,2024-10-08,google,cpc,HU | GSN | PERF I Lokáció,11,11,hotel_2
1066,2024-10-08,ajanlat,offline,campaign_2,9,11,hotel_2
1067,2024-10-08,bing,organic,(organic),9,10,hotel_2
1068,2024-10-08,bing,cpc,HU | PERF | Brand,10,10,hotel_2
1069,2024-10-08,facebook,referral,(referral),7,8,hotel_2
1070,2024-10-08,google,cpc,AT | GSN | PERF | Lokáció,7,8,hotel_2
1071,2024-10-08,google,cpc,DE | pMAX Hotel | PERF I Brand,8,8,hotel_2
1072,2024-10-08,zadir.hu,referral,(referral),1,6,hotel_2
1073,2024-10-08,google,cpc,CZ | pMAX | PERF I Brand,6,6,hotel_2
1074,2024-10-08,google,cpc,campaign_21,5,5,hotel_2
1075,2024-10-08,redir.d-edgeconnect.media,referral,(referral),4,4,hotel_2
1076,2024-10-08,wellcard.at,referral,(referral),3,4,hotel_2
1077,2024-10-08,bing,cpc,AT | PERF | Brand,3,4,hotel_2
1078,2024-10-08,app.zoomsphere.com,referral,(referral),1,3,hotel_2
1079,2024-10-08,google,cpc,CZ | GSN | PERF I Brand,2,3,hotel_2
1080,2024-10-08,bing,cpc,HU | GSN | Brand 2024,1,3,hotel_2
1081,2024-10-08,google,cpc,campaign_23,2,3,hotel_2
1082,2024-10-08,ajanlat,email,campaign_7,2,3,hotel_2
1083,2024-10-08,duckduckgo,organic,(organic),1,2,hotel_2
1084,2024-10-08,economica.net,referral,(referral),2,2,hotel_2
1085,2024-10-08,familypark.at,referral,(referral),2,2,hotel_2
1086,2024-10-08,instagram,referral,(referral),1,2,hotel_2
1087,2024-10-08,facebook,cpc,campaign_18,2,2,hotel_2
1088,2024-10-08,facebook,cpc,campaign_20,1,2,hotel_2
1089,2024-10-08,perplexity,(not set),(not set),1,1,hotel_2
1090,2024-10-08,connexservice.com,referral,(referral),1,1,hotel_2
1091,2024-10-08,facebook,referral,(referral),1,1,hotel_2
1092,2024-10-08,google,referral,(referral),1,1,hotel_2
1093,2024-10-08,google,cpc,DE | GSN | PERF I Lokáció,1,1,hotel_2
1094,2024-10-08,hirlevel,ct,campaign_3,1,1,hotel_2
1095,2024-10-08,instagram,cpc,campaign_24,1,1,hotel_2
1096,2024-10-08,hirlevel,ct,hirlevel_c2,1,1,hotel_2
1097,2024-10-08,phone,offline,proposal-by-phone,1,1,hotel_2
1098,2024-10-09,(not set),(not set),(not set),331,370,hotel_2
1099,2024-10-09,google,cpc,(organic),261,304,hotel_2
1100,2024-10-09,(direct),(none),(direct),143,161,hotel_2
1101,2024-10-09,google,organic,(organic),110,128,hotel_2
1102,2024-10-09,google,cpc,HU | GSN | PERF I Brand,93,116,hotel_2
1103,2024-10-09,google,cpc,HU | pMAX | PERF I Brand,100,110,hotel_2
1104,2024-10-09,google,cpc,(not set),94,101,hotel_2
1105,2024-10-09,facebook,cpc,campaign_19,47,48,hotel_2
1106,2024-10-09,google,cpc,AT | pMAX Hotel | PERF I Brand,41,47,hotel_2
1107,2024-10-09,google,cpc,HU | GSN | PERF I Brand 2,39,45,hotel_2
1108,2024-10-09,facebook,cpc,campaign_17,27,33,hotel_2
1109,2024-10-09,facebook,referral,(referral),21,22,hotel_2
1110,2024-10-09,ajanlat,offline,campaign_2,12,19,hotel_2
1111,2024-10-09,bing,organic,(organic),13,16,hotel_2
1112,2024-10-09,hirlevel,ct,hirlevel_c2,15,15,hotel_2
1113,2024-10-09,google,cpc,AT | GSN | PERF I Brand,7,11,hotel_2
1114,2024-10-09,google,cpc,CZ | pMAX | PERF I Brand,11,11,hotel_2
1115,2024-10-09,bing,cpc,HU | PERF | Brand,11,11,hotel_2
1116,2024-10-09,google,cpc,HU | GSN | PERF I Lokáció,10,10,hotel_2
1117,2024-10-09,facebook,cpc,campaign_18,10,10,hotel_2
1118,2024-10-09,google,cpc,DE | pMAX Hotel | PERF I Brand,9,9,hotel_2
1119,2024-10-09,bing,cpc,campaign_10,8,8,hotel_2
1120,2024-10-09,facebook,referral,(referral),6,6,hotel_2
1121,2024-10-09,google,cpc,campaign_21,5,6,hotel_2
1122,2024-10-09,redir.d-edgeconnect.media,referral,(referral),5,5,hotel_2
1123,2024-10-09,google,cpc,AT | GSN | PERF | Lokáció,3,4,hotel_2
1124,2024-10-09,bing,cpc,AT | PERF | Brand,3,4,hotel_2
1125,2024-10-09,phone,offline,proposal-by-phone,2,4,hotel_2
1126,2024-10-09,familypark.at,referral,(referral),2,3,hotel_2
1127,2024-10-09,google,cpc,(referral),2,3,hotel_2
1128,2024-10-09,google,cpc,CZ | GSN | PERF I Brand,2,3,hotel_2
1129,2024-10-09,bing,cpc,campaign_33,2,3,hotel_2
1130,2024-10-09,facebook,cpc,campaign_20,2,3,hotel_2
1131,2024-10-09,ajanlat,email,campaign_7,3,3,hotel_2
1132,2024-10-09,instagram,referral,(referral),2,2,hotel_2
1133,2024-10-09,zadir.hu,referral,(referral),1,2,hotel_2
1134,2024-10-09,google,cpc,campaign_23,2,2,hotel_2
1135,2024-10-09,(direct),(none),(not set),1,1,hotel_2
1136,2024-10-09,google,organic,(not set),1,1,hotel_2
1137,2024-10-09,source_13,referral,(referral),1,1,hotel_2
1138,2024-10-09,gateway.zscloud.net,referral,(referral),1,1,hotel_2
1139,2024-10-09,romaniatv.net,referral,(referral),1,1,hotel_2
1140,2024-10-09,thermengutscheine.at,referral,(referral),0,1,hotel_2
1141,2024-10-09,thermenhotels.at,referral,(referral),1,1,hotel_2
1142,2024-10-09,loyalty,email,loyalty-email,1,1,hotel_2
1143,2024-10-10,instagram,referral,(referral),1,1,hotel_2
1144,2024-10-10,loyalty,email,loyalty-email,1,1,hotel_2
1145,2024-10-10,(direct),(none),(direct),249,282,hotel_2
1146,2024-10-10,hirlevel,ct,hirlevel_c3,189,201,hotel_2
1147,2024-10-10,google,organic,(organic),133,158,hotel_2
1148,2024-10-10,google,cpc,HU | GSN | PERF I Brand,123,156,hotel_2
1149,2024-10-10,google,cpc,(not set),113,121,hotel_2
1150,2024-10-10,google,cpc,HU | pMAX | PERF I Brand,80,96,hotel_2
1151,2024-10-10,facebook,cpc,campaign_19,64,65,hotel_2
1152,2024-10-10,google,cpc,HU | GSN | PERF I Brand 2,37,44,hotel_2
1153,2024-10-10,google,cpc,AT | pMAX Hotel | PERF I Brand,39,42,hotel_2
1154,2024-10-10,bing,organic,(organic),12,22,hotel_2
1155,2024-10-10,google,cpc,HU | GSN | PERF I Lokáció,15,18,hotel_2
1156,2024-10-10,facebook,cpc,campaign_18,17,17,hotel_2
1157,2024-10-10,facebook,cpc,campaign_17,16,17,hotel_2
1158,2024-10-10,tiktok.com,referral,(referral),16,16,hotel_2
1159,2024-10-10,google,cpc,AT | GSN | PERF I Brand,14,16,hotel_2
1160,2024-10-10,facebook,referral,(referral),13,15,hotel_2
1161,2024-10-10,google,cpc,CZ | pMAX | PERF I Brand,14,15,hotel_2
1162,2024-10-10,bing,cpc,HU | PERF | Brand,11,15,hotel_2
1163,2024-10-10,hirlevel_s1,newsletter,hirlevel_c1,13,14,hotel_2
1164,2024-10-10,google,cpc,DE | pMAX Hotel | PERF I Brand,13,13,hotel_2
1165,2024-10-10,facebook,referral,(referral),11,11,hotel_2
1166,2024-10-10,google,cpc,AT | GSN | PERF | Lokáció,10,11,hotel_2
1167,2024-10-10,google,cpc,campaign_21,7,7,hotel_2
1168,2024-10-10,bing,cpc,campaign_10,5,5,hotel_2
1169,2024-10-10,google,cpc,campaign_23,3,5,hotel_2
1170,2024-10-10,redir.d-edgeconnect.media,referral,(referral),4,4,hotel_2
1171,2024-10-10,zadir.hu,referral,(referral),1,4,hotel_2
1172,2024-10-10,ajanlat,offline,campaign_2,4,4,hotel_2
1173,2024-10-10,email.seznam.cz,referral,(referral),2,3,hotel_2
1174,2024-10-10,glamour.hu,referral,(referral),3,3,hotel_2
1175,2024-10-10,google,cpc,(referral),1,3,hotel_2
1176,2024-10-10,kapu.hu,referral,(referral),2,3,hotel_2
1177,2024-10-10,facebook,referral,(referral),3,3,hotel_2
1178,2024-10-10,hirlevel,ct,campaign_3,3,3,hotel_2
1179,2024-10-10,bing,cpc,HU | GSN | Brand 2024,2,3,hotel_2
1180,2024-10-10,facebook,cpc,campaign_20,3,3,hotel_2
1181,2024-10-10,phone,offline,proposal-by-phone,3,3,hotel_2
1182,2024-10-10,google,(not set),(not set),2,2,hotel_2
1183,2024-10-10,romaniatv.net,referral,(referral),2,2,hotel_2
1184,2024-10-10,wellcard.at,referral,(referral),1,2,hotel_2
1185,2024-10-10,bing,cpc,AT | PERF | Brand,2,2,hotel_2
1186,2024-10-10,instagram,cpc,campaign_24,2,2,hotel_2
1187,2024-10-10,(not set),ct,feliratkozas_en,2,2,hotel_2
1188,2024-10-10,ajanlat,email,campaign_7,1,2,hotel_2
1189,2024-10-10,(direct),(none),(not set),1,1,hotel_2
1190,2024-10-10,google,organic,(not set),1,1,hotel_2
1191,2024-10-10,facebook,referral,(not set),1,1,hotel_2
1192,2024-10-10,duckduckgo,organic,(organic),1,1,hotel_2
1193,2024-10-10,app.asana.com,referral,(referral),1,1,hotel_2
1194,2024-10-10,app.zoomsphere.com,referral,(referral),1,1,hotel_2
1195,2024-10-10,connexservice.com,referral,(referral),1,1,hotel_2
1196,2024-10-10,source_14,referral,(referral),1,1,hotel_2
1197,2024-10-10,familypark.at,referral,(referral),1,1,hotel_2
1198,2024-10-10,(not set),(not set),(not set),512,566,hotel_2
1199,2024-10-10,kereso.startlap.hu,referral,(referral),1,1,hotel_2
1200,2024-10-10,google,referral,(referral),1,1,hotel_2
1201,2024-10-10,google,cpc,campaign_31,1,1,hotel_2
1202,2024-10-10,google,cpc,DE | GSN | PERF I Lokáció,1,1,hotel_2
1203,2024-10-10,bing,cpc,campaign_33,1,1,hotel_2
1204,2024-10-10,hirlevel,ct,feliratkozas_en,1,1,hotel_2
