,date,utm_campaign,utm_source,utm_medium,user_count,session_count,hotel_id
797,2024-10-12,DE | GSN | PERF I Brand,google,cpc,1,1,hotel_2
798,2024-10-12,DE | pMAX Hotel | PERF I Brand,google,cpc,1,1,hotel_2
799,2024-10-12,campaign_13,hirlevel,ct,1,1,hotel_2
800,2024-10-12,campaign_24,instagram,cpc,1,1,hotel_2
801,2024-10-13,(organic),google,cpc,155,190,hotel_2
802,2024-10-13,HU | GSN | PERF I Brand,google,cpc,78,90,hotel_2
803,2024-10-13,(direct),(direct),(none),62,67,hotel_2
804,2024-10-13,(organic),google,organic,58,67,hotel_2
805,2024-10-13,(not set),google,cpc,27,29,hotel_2
806,2024-10-13,HU | GSN | PERF I Brand 2,google,cpc,20,25,hotel_2
807,2024-10-13,HU | pMAX | PERF I Brand,google,cpc,19,24,hotel_2
808,2024-10-13,campaign_17,facebook,cpc,12,13,hotel_2
809,2024-10-13,campaign_18,facebook,cpc,11,11,hotel_2
810,2024-10-13,(not set),(not set),(not set),9,10,hotel_2
811,2024-10-13,campaign_19,facebook,cpc,10,10,hotel_2
812,2024-10-13,AT | pMAX Hotel | PERF I Brand,google,cpc,7,7,hotel_2
813,2024-10-13,HU | GSN | PERF I Lokáció,google,cpc,6,6,hotel_2
814,2024-10-13,HU | PERF | Brand,bing,cpc,6,6,hotel_2
815,2024-10-13,hirlevel_c3,hirlevel,ct,6,6,hotel_2
816,2024-10-13,(organic),bing,organic,4,4,hotel_2
817,2024-10-13,(referral),facebook,referral,4,4,hotel_2
818,2024-10-13,(referral),familypark.at,referral,2,3,hotel_2
819,2024-10-13,(referral),emea.search.yahoo.com,referral,1,1,hotel_2
820,2024-10-13,(referral),google,cpc,1,1,hotel_2
821,2024-10-13,AT | GSN | PERF I Brand,google,cpc,1,1,hotel_2
822,2024-10-13,CZ | GSN | PERF I Brand,google,cpc,1,1,hotel_2
823,2024-10-13,DE | pMAX Hotel | PERF I Brand,google,cpc,1,1,hotel_2
824,2024-10-13,campaign_10,bing,cpc,1,1,hotel_2
825,2024-10-13,campaign_21,google,cpc,1,1,hotel_2
826,2024-10-13,campaign_24,instagram,cpc,1,1,hotel_2
827,2024-10-13,campaign_23,google,cpc,1,1,hotel_2
828,2024-10-13,hirlevel_c1,hirlevel_s1,newsletter,1,1,hotel_2
829,2024-10-13,campaign_7,ajanlat,email,1,1,hotel_2
830,2024-10-13,campaign_2,ajanlat,offline,1,1,hotel_2
831,2024-10-13,proposal-by-phone,phone,offline,0,1,hotel_2
832,2024-10-14,campaign_7,ajanlat,email,1,1,hotel_2
833,2024-10-14,proposal-by-phone,ajanlat,offline,1,1,hotel_2
834,2024-10-14,(organic),google,organic,33,36,hotel_2
835,2024-10-14,HU | GSN | PERF I Brand,google,cpc,30,31,hotel_2
836,2024-10-14,HU | pMAX | PERF I Brand,google,cpc,21,22,hotel_2
837,2024-10-14,HU | GSN | PERF I Brand 2,google,cpc,9,13,hotel_2
838,2024-10-14,campaign_17,facebook,cpc,11,13,hotel_2
839,2024-10-14,(not set),google,cpc,12,12,hotel_2
840,2024-10-14,HU | GSN | PERF I Lokáció,google,cpc,8,8,hotel_2
841,2024-10-14,AT | GSN | PERF | Lokáció,google,cpc,4,5,hotel_2
842,2024-10-14,AT | pMAX Hotel | PERF I Brand,google,cpc,5,5,hotel_2
843,2024-10-14,campaign_19,facebook,cpc,5,5,hotel_2
844,2024-10-14,hirlevel_c3,hirlevel,ct,5,5,hotel_2
845,2024-10-14,(organic),bing,organic,4,4,hotel_2
846,2024-10-14,(referral),facebook,referral,4,4,hotel_2
847,2024-10-14,AT | GSN | PERF I Brand,google,cpc,4,4,hotel_2
848,2024-10-14,feliratkozas_hu,hirlevel,ct,3,4,hotel_2
849,2024-10-14,(not set),(not set),(not set),2,3,hotel_2
850,2024-10-14,campaign_18,facebook,cpc,3,3,hotel_2
851,2024-10-14,(referral),facebook,referral,2,2,hotel_2
852,2024-10-14,HU | PERF | Brand,bing,cpc,2,2,hotel_2
853,2024-10-14,(not set),(direct),(none),1,1,hotel_2
854,2024-10-14,(referral),app.asana.com,referral,1,1,hotel_2
855,2024-10-14,(referral),familypark.at,referral,1,1,hotel_2
856,2024-10-14,(referral),redir.d-edgeconnect.media,referral,1,1,hotel_2
857,2024-10-14,(referral),thermenhotels.at,referral,1,1,hotel_2
858,2024-10-14,(referral),wellcard.at,referral,1,1,hotel_2
859,2024-10-14,DE | pMAX Hotel | PERF I Brand,google,cpc,1,1,hotel_2
860,2024-10-14,campaign_21,google,cpc,1,1,hotel_2
861,2024-10-14,campaign_24,instagram,cpc,1,1,hotel_2
862,2024-10-14,campaign_23,google,cpc,1,1,hotel_2
863,2024-10-14,feliratkozas_en,hirlevel,ct,1,1,hotel_2
864,2024-10-14,(organic),google,cpc,87,96,hotel_2
865,2024-10-14,(direct),(direct),(none),34,36,hotel_2
866,2024-10-15,(organic),google,cpc,73,75,hotel_2
867,2024-10-15,(direct),(direct),(none),28,30,hotel_2
868,2024-10-15,(organic),google,organic,26,27,hotel_2
869,2024-10-15,HU | GSN | PERF I Brand,google,cpc,22,26,hotel_2
870,2024-10-15,(not set),google,cpc,15,15,hotel_2
871,2024-10-15,HU | pMAX | PERF I Brand,google,cpc,15,15,hotel_2
872,2024-10-15,campaign_18,facebook,cpc,13,13,hotel_2
873,2024-10-15,HU | GSN | PERF I Brand 2,google,cpc,11,12,hotel_2
874,2024-10-15,campaign_19,facebook,cpc,10,10,hotel_2
875,2024-10-15,campaign_17,facebook,cpc,8,8,hotel_2
876,2024-10-15,HU | GSN | PERF I Lokáció,google,cpc,7,7,hotel_2
877,2024-10-15,HU | PERF | Brand,bing,cpc,5,5,hotel_2
878,2024-10-15,(not set),(not set),(not set),1,4,hotel_2
879,2024-10-15,(referral),redir.d-edgeconnect.media,referral,3,3,hotel_2
880,2024-10-15,AT | GSN | PERF I Brand,google,cpc,3,3,hotel_2
881,2024-10-15,AT | PERF | Brand,bing,cpc,3,3,hotel_2
882,2024-10-15,(organic),bing,organic,2,2,hotel_2
883,2024-10-15,(referral),familypark.at,referral,2,2,hotel_2
884,2024-10-15,campaign_10,bing,cpc,2,2,hotel_2
885,2024-10-15,campaign_23,google,cpc,2,2,hotel_2
886,2024-10-15,hirlevel_c3,hirlevel,ct,2,2,hotel_2
887,2024-10-15,campaign_2,ajanlat,offline,2,2,hotel_2
888,2024-10-15,(referral),facebook,referral,1,1,hotel_2
889,2024-10-15,(referral),thermengutscheine.at,referral,1,1,hotel_2
890,2024-10-15,AT | GSN | PERF | Lokáció,google,cpc,1,1,hotel_2
891,2024-10-15,AT | pMAX Hotel | PERF I Brand,google,cpc,1,1,hotel_2
892,2024-10-15,CZ | pMAX | PERF I Brand,google,cpc,1,1,hotel_2
893,2024-10-15,DE | pMAX Hotel | PERF I Brand,google,cpc,1,1,hotel_2
894,2024-10-15,campaign_3,hirlevel,ct,1,1,hotel_2
895,2024-10-15,feliratkozas_en,hirlevel,ct,1,1,hotel_2
896,2024-10-16,campaign_24,instagram,cpc,3,3,hotel_2
897,2024-10-16,feliratkozas_hu,hirlevel,ct,0,1,hotel_2
898,2024-10-16,HU | GSN | PERF I Brand,google,cpc,32,39,hotel_2
899,2024-10-16,(direct),(direct),(none),32,33,hotel_2
900,2024-10-16,HU | GSN | PERF I Brand 2,google,cpc,16,18,hotel_2
901,2024-10-16,HU | pMAX | PERF I Brand,google,cpc,14,14,hotel_2
902,2024-10-16,(not set),google,cpc,13,13,hotel_2
903,2024-10-16,campaign_17,facebook,cpc,8,8,hotel_2
904,2024-10-16,(referral),facebook,referral,7,7,hotel_2
905,2024-10-16,campaign_19,facebook,cpc,7,7,hotel_2
906,2024-10-16,AT | pMAX Hotel | PERF I Brand,google,cpc,5,6,hotel_2
907,2024-10-16,campaign_18,facebook,cpc,5,5,hotel_2
908,2024-10-16,AT | GSN | PERF | Lokáció,google,cpc,3,4,hotel_2
909,2024-10-16,(referral),csodasmagyarorszag.hu,referral,3,3,hotel_2
910,2024-10-16,(referral),facebook,referral,3,3,hotel_2
911,2024-10-16,AT | GSN | PERF I Brand,google,cpc,3,3,hotel_2
912,2024-10-16,HU | GSN | PERF I Lokáció,google,cpc,3,3,hotel_2
913,2024-10-16,HU | PERF | Brand,bing,cpc,2,3,hotel_2
914,2024-10-16,(organic),google,cpc,77,83,hotel_2
915,2024-10-16,(referral),msn,referral,1,2,hotel_2
916,2024-10-16,(referral),redir.d-edgeconnect.media,referral,2,2,hotel_2
917,2024-10-16,(referral),wellcard.at,referral,2,2,hotel_2
918,2024-10-16,AT | PERF | Brand,bing,cpc,2,2,hotel_2
919,2024-10-16,hirlevel_c3,hirlevel,ct,2,2,hotel_2
920,2024-10-16,(not set),(not set),(not set),0,1,hotel_2
921,2024-10-16,(referral),google,cpc,1,1,hotel_2
922,2024-10-16,(referral),internetbank.otpbank.hu,referral,1,1,hotel_2
923,2024-10-16,(referral),facebook,referral,1,1,hotel_2
924,2024-10-16,(referral),thermenhotels.at,referral,1,1,hotel_2
925,2024-10-16,CZ | pMAX | PERF I Brand,google,cpc,1,1,hotel_2
926,2024-10-16,DE | GSN | PERF I Brand,google,cpc,1,1,hotel_2
927,2024-10-16,DE | pMAX Hotel | PERF I Brand,google,cpc,1,1,hotel_2
928,2024-10-16,campaign_3,hirlevel,ct,1,1,hotel_2
929,2024-10-16,campaign_10,bing,cpc,1,1,hotel_2
930,2024-10-16,(organic),google,organic,38,43,hotel_2
931,2024-10-17,(referral),familypark.at,referral,3,3,hotel_2
932,2024-10-17,DE | pMAX Hotel | PERF I Brand,google,cpc,1,1,hotel_2
933,2024-10-17,(organic),google,organic,27,29,hotel_2
934,2024-10-17,HU | GSN | PERF I Brand,google,cpc,22,26,hotel_2
935,2024-10-17,(not set),google,cpc,17,18,hotel_2
936,2024-10-17,HU | pMAX | PERF I Brand,google,cpc,12,13,hotel_2
937,2024-10-17,campaign_18,facebook,cpc,11,12,hotel_2
938,2024-10-17,campaign_24,instagram,cpc,10,10,hotel_2
939,2024-10-17,AT | pMAX Hotel | PERF I Brand,google,cpc,7,9,hotel_2
940,2024-10-17,HU | GSN | PERF I Brand 2,google,cpc,8,8,hotel_2
941,2024-10-17,hirlevel_c2,hirlevel,ct,8,8,hotel_2
942,2024-10-17,HU | GSN | PERF I Lokáció,google,cpc,5,7,hotel_2
943,2024-10-17,campaign_17,facebook,cpc,6,6,hotel_2
944,2024-10-17,(not set),(not set),(not set),2,5,hotel_2
945,2024-10-17,campaign_19,facebook,cpc,5,5,hotel_2
946,2024-10-17,(organic),bing,organic,3,3,hotel_2
947,2024-10-17,(organic),google,cpc,66,71,hotel_2
948,2024-10-17,(referral),facebook,referral,3,3,hotel_2
949,2024-10-17,hirlevel_c3,hirlevel,ct,3,3,hotel_2
950,2024-10-17,(referral),csodasmagyarorszag.hu,referral,2,2,hotel_2
951,2024-10-17,(referral),facebook,referral,2,2,hotel_2
952,2024-10-17,(referral),redir.d-edgeconnect.media,referral,2,2,hotel_2
953,2024-10-17,(referral),source_15,referral,2,2,hotel_2
954,2024-10-17,AT | GSN | PERF I Brand,google,cpc,2,2,hotel_2
955,2024-10-17,campaign_10,bing,cpc,2,2,hotel_2
956,2024-10-17,HU | GSN | Brand 2024,bing,cpc,2,2,hotel_2
957,2024-10-17,HU | PERF | Brand,bing,cpc,2,2,hotel_2
958,2024-10-17,(referral),google,referral,1,1,hotel_2
959,2024-10-17,(referral),google,cpc,1,1,hotel_2
960,2024-10-17,(referral),hotels.hotelbox.cc,referral,1,1,hotel_2
961,2024-10-17,(referral),source_16,referral,1,1,hotel_2
962,2024-10-17,(referral),thermengutscheine.at,referral,1,1,hotel_2
963,2024-10-17,CZ | pMAX | PERF I Brand,google,cpc,1,1,hotel_2
964,2024-10-17,(direct),(direct),(none),52,58,hotel_2
965,2024-10-18,(organic),google,cpc,51,56,hotel_2
966,2024-10-18,(direct),(direct),(none),30,31,hotel_2
967,2024-10-18,(organic),google,organic,25,26,hotel_2
968,2024-10-18,HU | GSN | PERF I Brand,google,cpc,22,25,hotel_2
969,2024-10-18,HU | pMAX | PERF I Brand,google,cpc,24,25,hotel_2
970,2024-10-18,(not set),google,cpc,14,14,hotel_2
971,2024-10-18,campaign_18,facebook,cpc,12,13,hotel_2
972,2024-10-18,HU | GSN | PERF I Brand 2,google,cpc,8,9,hotel_2
973,2024-10-18,(referral),facebook,referral,7,7,hotel_2
974,2024-10-18,AT | GSN | PERF I Brand,google,cpc,7,7,hotel_2
975,2024-10-18,HU | GSN | PERF I Lokáció,google,cpc,7,7,hotel_2
976,2024-10-18,campaign_17,facebook,cpc,6,6,hotel_2
977,2024-10-18,(not set),(not set),(not set),3,5,hotel_2
978,2024-10-18,campaign_19,facebook,cpc,4,4,hotel_2
979,2024-10-18,(referral),facebook,referral,3,3,hotel_2
980,2024-10-18,CZ | pMAX | PERF I Brand,google,cpc,2,3,hotel_2
981,2024-10-18,HU | PERF | Brand,bing,cpc,3,3,hotel_2
982,2024-10-18,campaign_24,instagram,cpc,3,3,hotel_2
983,2024-10-18,(referral),csodasmagyarorszag.hu,referral,2,2,hotel_2
984,2024-10-18,(referral),facebook,referral,2,2,hotel_2
985,2024-10-18,AT | PERF | Brand,bing,cpc,2,2,hotel_2
986,2024-10-18,AT | pMAX Hotel | PERF I Brand,google,cpc,2,2,hotel_2
987,2024-10-18,campaign_10,bing,cpc,2,2,hotel_2
988,2024-10-18,(not set),(direct),(none),1,1,hotel_2
989,2024-10-18,(organic),bing,organic,1,1,hotel_2
990,2024-10-18,(referral),thermenhotels.at,referral,1,1,hotel_2
991,2024-10-18,AT | GSN | PERF | Lokáció,google,cpc,1,1,hotel_2
992,2024-10-18,DE | pMAX Hotel | PERF I Brand,google,cpc,1,1,hotel_2
993,2024-10-18,campaign_13,hirlevel,ct,1,1,hotel_2
994,2024-10-18,hirlevel_c3,hirlevel,ct,1,1,hotel_2
995,2024-10-18,proposal-by-phone,phone,offline,1,1,hotel_2
